V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,,
-1.5591,-1.15788,-0.84337,-0.64947,-0.54988,-0.50457,-0.48624,-0.47883,-0.47138,-0.45506,-0.42539,-0.38786,-0.35383,-0.3286,-0.30489,-0.27164,-0.22725,-0.17879,-0.13405,-0.09972,-0.08217,-0.08475,-0.10337,-0.12577,-0.13778,-0.1309,-0.10493,-0.0657,-0.02213,0.01666,0.04476,0.05917,0.06023,0.05566,0.05583,0.06435,0.07837,0.09327,0.10578,0.1146,0.11914,0.12191,0.12787,0.13787,0.14817,0.15559,0.15946,0.16085,0.16226,0.16623,0.17692,0.19873,0.23031,0.26597,0.30088,0.33216,0.35788,0.37667,0.38795,0.39326,0.39546,0.39584,0.39492,0.39521,0.40039,0.41401,0.43929,0.47751,0.52552,0.57489,0.61649,0.64724,0.67062,0.69177,0.71396,0.73752,0.7603,0.78004,0.79608,0.80746,0.81244,0.81202,0.80897,0.80302,0.79137,0.77273,0.74915,0.72245,0.69124,0.65605,0.62193,0.59287,0.56822,0.54487,0.52021,0.49168,0.4555,0.40848,0.35062,0.327631333,0.289270762
-0.94091,-0.65975,-0.46569,-0.38308,-0.39872,-0.46591,-0.54002,-0.59385,-0.60967,-0.58033,-0.51465,-0.43424,-0.36428,-0.31894,-0.29254,-0.26921,-0.24083,-0.21217,-0.19109,-0.18074,-0.17969,-0.1833,-0.18386,-0.17331,-0.15018,-0.12087,-0.09303,-0.07158,-0.0591,-0.05612,-0.05931,-0.06179,-0.05788,-0.04896,-0.04049,-0.03306,-0.0241,-0.01149,0.00595,0.02626,0.04416,0.05558,0.06455,0.07432,0.07997,0.08106,0.08432,0.092,0.10306,0.11575,0.12725,0.13727,0.14835,0.16293,0.18159,0.20326,0.22637,0.24964,0.27165,0.29144,0.30981,0.32707,0.34198,0.35463,0.36919,0.38904,0.41141,0.43448,0.46099,0.49133,0.52311,0.55396,0.58133,0.60354,0.6205,0.63403,0.6455,0.65519,0.66272,0.6673,0.66963,0.67049,0.66891,0.66364,0.65473,0.64371,0.63044,0.61216,0.5873,0.55737,0.52536,0.4928,0.45958,0.42666,0.39541,0.36499,0.33182,0.29189,0.24452,0.217105333,0.181264476
-1.41638,-1.03443,-0.76317,-0.62759,-0.58593,-0.58815,-0.60174,-0.60816,-0.60223,-0.59183,-0.58675,-0.5892,-0.59427,-0.59061,-0.56385,-0.50859,-0.43656,-0.36967,-0.32462,-0.30384,-0.29841,-0.29607,-0.28768,-0.27067,-0.24677,-0.21787,-0.18548,-0.15132,-0.11871,-0.09549,-0.08685,-0.0851,-0.07924,-0.0676,-0.05423,-0.04375,-0.0373,-0.03244,-0.02916,-0.02601,-0.0183,-0.00482,0.01339,0.03433,0.05543,0.07572,0.09446,0.1102,0.12215,0.13176,0.14128,0.15125,0.16163,0.17182,0.18277,0.19833,0.2204,0.24628,0.27212,0.29635,0.31985,0.34444,0.37085,0.39735,0.42221,0.44546,0.46707,0.48744,0.50734,0.52697,0.54645,0.56495,0.58055,0.59225,0.60095,0.60794,0.61396,0.61892,0.62201,0.62306,0.62215,0.61921,0.6154,0.61228,0.60946,0.6039,0.5932,0.57811,0.56001,0.54017,0.51952,0.49653,0.46872,0.43558,0.39906,0.35973,0.31458,0.26459,0.21737,0.177857333,0.133868476
-0.95684,-0.67241,-0.47099,-0.39123,-0.41429,-0.48675,-0.56118,-0.60977,-0.62004,-0.59417,-0.54792,-0.50144,-0.46741,-0.44542,-0.42432,-0.39134,-0.34331,-0.28971,-0.24518,-0.21957,-0.2139,-0.22268,-0.23598,-0.2423,-0.23355,-0.20886,-0.17498,-0.14083,-0.11214,-0.09235,-0.08242,-0.07998,-0.08071,-0.0783,-0.06875,-0.05429,-0.04179,-0.03764,-0.04006,-0.04006,-0.02936,-0.00654,0.01978,0.03938,0.05027,0.05587,0.06044,0.06722,0.07733,0.09149,0.11005,0.13159,0.15396,0.17408,0.18805,0.19675,0.20604,0.21972,0.23822,0.26064,0.28545,0.3108,0.33589,0.36212,0.39032,0.41938,0.44781,0.47437,0.49941,0.52445,0.54988,0.57544,0.60179,0.62818,0.65104,0.66765,0.67894,0.68819,0.69775,0.70778,0.71739,0.72413,0.72385,0.71594,0.70439,0.69187,0.67785,0.65991,0.63475,0.60024,0.55887,0.5168,0.4791,0.44884,0.42754,0.41187,0.39374,0.36536,0.32347,0.311984667,0.288226952
-0.82156,-0.68361,-0.58791,-0.56801,-0.60669,-0.65623,-0.67602,-0.64711,-0.57186,-0.47153,-0.37495,-0.30449,-0.26795,-0.25743,-0.25547,-0.24692,-0.22706,-0.19984,-0.17317,-0.15399,-0.14413,-0.14156,-0.14164,-0.13736,-0.12381,-0.10102,-0.07126,-0.03776,-0.00506,0.02275,0.04373,0.0591,0.07263,0.08673,0.10059,0.11259,0.12191,0.12839,0.13194,0.13398,0.13735,0.14163,0.14477,0.14912,0.15948,0.17686,0.19686,0.21547,0.23405,0.25408,0.27176,0.28247,0.28493,0.28121,0.27738,0.28211,0.30282,0.34156,0.39065,0.4352,0.46465,0.47952,0.48677,0.49289,0.50129,0.51314,0.52867,0.54779,0.56973,0.59316,0.61703,0.64141,0.66721,0.69428,0.72118,0.74635,0.76729,0.7812,0.78724,0.78643,0.78018,0.76919,0.7536,0.73387,0.71178,0.68985,0.66885,0.64856,0.62834,0.60545,0.57942,0.55469,0.53463,0.51642,0.493,0.45951,0.41574,0.36309,0.30391,0.275673333,0.232929048
-1.23812,-1.03138,-0.89207,-0.84377,-0.84997,-0.86243,-0.85117,-0.80475,-0.72408,-0.62229,-0.52099,-0.44054,-0.39215,-0.37384,-0.3714,-0.36695,-0.34962,-0.3196,-0.28548,-0.259,-0.24784,-0.25076,-0.25899,-0.26241,-0.25557,-0.23934,-0.21769,-0.19375,-0.16934,-0.14632,-0.12662,-0.11176,-0.10234,-0.09501,-0.0846,-0.07157,-0.05986,-0.04995,-0.04108,-0.03434,-0.02855,-0.0168,0.00616,0.03312,0.05195,0.06129,0.06826,0.07767,0.0895,0.10246,0.11616,0.1308,0.14649,0.16435,0.1865,0.21258,0.23819,0.25855,0.27263,0.28327,0.29483,0.31059,0.3314,0.35635,0.38408,0.41417,0.44735,0.48336,0.51923,0.55098,0.57736,0.59923,0.6175,0.63403,0.65102,0.66897,0.68646,0.70128,0.71239,0.72162,0.73158,0.74182,0.74888,0.74946,0.74243,0.72906,0.71153,0.69027,0.66452,0.63431,0.60046,0.56391,0.52616,0.49024,0.45968,0.43482,0.41045,0.37873,0.33618,0.314598,0.284954571
-1.83621,-1.37143,-1.00916,-0.78954,-0.68114,-0.62953,-0.59475,-0.55851,-0.51924,-0.48652,-0.47052,-0.47119,-0.47554,-0.46671,-0.43856,-0.40057,-0.36769,-0.34756,-0.33624,-0.32379,-0.30378,-0.27518,-0.23952,-0.20317,-0.1751,-0.15731,-0.14415,-0.13014,-0.11474,-0.10085,-0.08934,-0.07738,-0.0639,-0.05081,-0.04058,-0.03542,-0.03335,-0.02883,-0.0179,0.00059,0.02492,0.04969,0.06855,0.07931,0.08483,0.09014,0.09789,0.10696,0.11614,0.12614,0.13913,0.15754,0.1815,0.20839,0.23497,0.25939,0.28312,0.30923,0.33782,0.36553,0.3905,0.41438,0.43916,0.46555,0.49387,0.52322,0.55063,0.57429,0.5942,0.60968,0.62019,0.62699,0.63264,0.63949,0.64963,0.66429,0.68186,0.69914,0.7147,0.72805,0.73801,0.74362,0.74417,0.73961,0.73205,0.72444,0.71661,0.70474,0.68505,0.65643,0.62103,0.58241,0.54214,0.50132,0.46347,0.43053,0.39999,0.36794,0.3324,0.299768667,0.266576381
