1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.920604,3.833609,3.622198,4.117419,4.753372,4.750665,3.966151,4.340418,3.54699,3.980012,4.152675,3.924756,3.924866,4.112651,3.720323,4.37955,3.784639,4.369956,4.3472,2.766217,3.686454,4.158495,3.662882
3.392295,3.341686,3.212292,3.324343,4.165199,4.419159,3.629917,3.422694,3.33276,3.497132,3.699,3.515993,3.498242,3.547261,3.181144,3.785965,3.407819,4.061982,3.883809,2.108021,3.044071,3.516449,3.109444
2.551802,2.698586,2.632654,2.752476,3.356677,3.911302,3.059756,2.75021,3.350142,2.869743,3.30826,3.24722,3.107115,2.931559,2.638059,3.450218,3.144686,3.605615,3.371297,1.686047,2.484272,2.764105,2.537241
1.86586,2.250773,2.175637,2.745693,2.607179,3.417437,2.536242,2.719222,3.587039,2.544616,3.250414,3.229272,2.967083,2.585267,2.504724,3.442634,3.074631,3.18627,3.023504,1.704863,2.334728,2.285989,2.274627
1.83289,2.334919,2.188801,3.251318,2.367487,3.288009,2.449124,3.356068,3.983813,2.825445,3.602299,3.526311,3.140631,2.719187,2.899549,3.702097,3.236961,3.113165,3.119873,2.087895,2.699066,2.34493,2.479267
2.441377,2.901266,2.734609,3.978748,2.868814,3.708084,2.925077,4.337984,4.452701,3.543012,4.227532,4.081069,3.515858,3.260281,3.656295,4.092801,3.599305,3.517059,3.71056,2.605696,3.361553,2.873065,3.044497
3.348317,3.639191,3.569036,4.641219,3.909547,4.465896,3.729224,5.134588,4.877559,4.313623,4.866719,4.688783,3.923465,3.921219,4.442986,4.482275,4.061328,4.198976,4.48667,3.061084,3.963297,3.606451,3.788701
4.214957,4.29144,4.344635,5.072131,5.017176,5.085772,4.498287,5.440797,5.140243,4.845667,5.227319,5.122686,4.243196,4.42131,4.915101,4.776367,4.493685,4.815636,5.04356,3.372328,4.268346,4.235911,4.4714
4.809301,4.681994,4.80438,5.256699,5.795961,5.26197,4.966941,5.410307,5.189767,5.05258,5.233496,5.302723,4.421707,4.632587,4.997157,4.915047,4.785003,5.145963,5.245692,3.549229,4.278035,4.580986,4.836627
5.052412,4.739372,4.908499,5.251538,6.165725,5.058296,5.068114,5.28276,5.086806,4.9958,5.071118,5.327689,4.45939,4.599619,4.863569,4.895075,4.882378,5.177543,5.209175,3.640816,4.139051,4.622779,4.887653
5.012425,4.601879,4.788713,5.136842,6.2307,4.712998,4.906075,5.163317,4.94488,4.792481,4.963522,5.328832,4.410266,4.465611,4.669704,4.802074,4.812371,5.026374,5.080424,3.696959,4.000589,4.466474,4.788004
4.873609,4.436107,4.604097,5.023375,6.07802,4.43273,4.678368,5.068781,4.858398,4.602931,5.014938,5.365785,4.362498,4.366158,4.526374,4.756554,4.672504,4.827942,5.003001,3.760011,3.963364,4.274228,4.634586
4.848316,4.389349,4.487558,4.980608,5.82309,4.349598,4.610963,5.021748,4.874055,4.565448,5.182851,5.442629,4.382915,4.368947,4.552768,4.821048,4.574776,4.692267,5.050694,3.854798,4.06086,4.139127,4.493462
4.96976,4.512155,4.474856,4.988809,5.614361,4.489571,4.801832,5.069665,4.989851,4.688595,5.36286,5.535938,4.477721,4.468947,4.780496,4.966568,4.573878,4.682939,5.154966,3.959635,4.246042,4.049261,4.454395
5.08779,4.726373,4.508228,4.968857,5.516627,4.787707,5.159468,5.226795,5.167151,4.88739,5.523628,5.604071,4.609029,4.611442,5.126777,5.112969,4.655977,4.787407,5.245581,3.999583,4.440176,3.994323,4.583217
5.116246,4.927295,4.521707,4.867364,5.51014,5.136881,5.539624,5.434953,5.348653,5.087914,5.702031,5.611587,4.736657,4.737882,5.485569,5.191409,4.772813,4.945433,5.331862,3.9025,4.598186,3.992798,4.802615
5.075268,5.055271,4.51282,4.741659,5.555414,5.433567,5.804563,5.593661,5.485612,5.258484,5.892309,5.562255,4.835815,4.824255,5.765003,5.192088,4.870882,5.112638,5.424038,3.69099,4.715078,4.027936,5.015084
4.991413,5.123198,4.513434,4.722491,5.611868,5.638084,5.88024,5.615094,5.54866,5.408339,6.034746,5.488183,4.888315,4.887953,5.916566,5.15439,4.922811,5.277253,5.520913,3.496767,4.789799,4.091271,5.16493
4.890662,5.20259,4.531764,4.863861,5.636668,5.791386,5.820927,5.48119,5.528642,5.554368,6.074946,5.427322,4.87841,4.953159,5.961636,5.125435,4.941605,5.438332,5.616652,3.442126,4.810196,4.195038,5.293704
4.807491,5.329225,4.56845,5.086404,5.617849,5.948518,5.739317,5.27888,5.445793,5.677453,5.983533,5.405455,4.809898,5.01159,5.962591,5.12761,4.951188,5.572423,5.700252,3.529671,4.775945,4.280656,5.395227
4.777739,5.450531,4.633037,5.261901,5.565114,6.094428,5.678397,5.107911,5.353213,5.742037,5.773755,5.421436,4.721695,5.030924,5.967077,5.146228,4.963391,5.633266,5.74631,3.663763,4.716191,4.284047,5.377631
4.80834,5.518212,4.704813,5.274714,5.476933,6.180804,5.625803,4.997718,5.303999,5.735518,5.510422,5.429892,4.660772,4.99298,5.947761,5.136249,4.969548,5.592056,5.708404,3.755986,4.661363,4.19707,5.260821
4.841276,5.494164,4.724092,5.077319,5.364659,6.195846,5.550242,4.913796,5.30695,5.618339,5.252644,5.361449,4.626612,4.913804,5.830528,5.054449,4.940967,5.474442,5.564389,3.765254,4.608104,4.059247,5.117507
4.79185,5.336817,4.650683,4.73385,5.278611,6.116326,5.447281,4.800315,5.321125,5.373522,5.019808,5.176452,4.572607,4.811208,5.581372,4.893353,4.847676,5.33717,5.354935,3.682245,4.53437,3.962904,4.965319
4.636009,5.075046,4.514205,4.38211,5.276616,5.926957,5.328484,4.661372,5.296189,5.050701,4.816936,4.898562,4.466542,4.671801,5.226183,4.684163,4.688114,5.185547,5.138438,3.530917,4.429474,3.967611,4.781082
4.428014,4.805815,4.366921,4.116962,5.326206,5.658326,5.201026,4.557512,5.209386,4.738359,4.647394,4.596303,4.33508,4.499943,4.851925,4.466573,4.48935,4.981316,4.901943,3.375673,4.295708,4.031389,4.564049
4.233638,4.561989,4.217546,3.967413,5.309802,5.389903,5.07593,4.537235,5.071231,4.532728,4.504568,4.329743,4.233389,4.349711,4.550092,4.263444,4.286418,4.741656,4.619813,3.28056,4.131253,4.059318,4.345364
4.081205,4.359194,4.023563,3.959062,5.180232,5.190395,4.933896,4.595712,4.904788,4.446372,4.385375,4.126611,4.186358,4.266363,4.344824,4.095244,4.113065,4.522615,4.345345,3.251672,3.942147,4.013407,4.170284
3.999084,4.215456,3.789924,4.118912,4.979749,5.04334,4.756156,4.667289,4.726233,4.383329,4.28514,3.990027,4.169784,4.239371,4.210791,3.992555,3.997022,4.353252,4.125074,3.248888,3.760764,3.932523,4.10509
4.00851,4.068132,3.595394,4.38634,4.753119,4.894804,4.558161,4.653381,4.539046,4.256316,4.180735,3.919785,4.13639,4.229787,4.134731,3.986166,3.942353,4.212491,3.944668,3.244474,3.630187,3.856029,4.149335
4.047881,3.888495,3.450423,4.617921,4.531164,4.727842,4.371926,4.515829,4.341462,4.071094,4.06324,3.92019,4.065326,4.183945,4.100785,4.077871,3.928511,4.057794,3.779887,3.248139,3.565212,3.802666,4.153797
4.059753,3.757905,3.305792,4.688061,4.355594,4.548707,4.214798,4.341346,4.144185,3.877884,3.927535,3.98895,3.983826,4.068535,4.050791,4.222856,3.93684,3.889825,3.630281,3.280636,3.550224,3.765455,3.969712
4.056432,3.780833,3.144593,4.555659,4.249036,4.35684,4.068954,4.256605,3.979027,3.725417,3.756555,4.0963,3.941086,3.889524,3.928355,4.346094,3.959944,3.799964,3.542815,3.345699,3.580884,3.71103,3.666123
4.079012,3.92615,3.011,4.299134,4.16912,4.154373,3.908452,4.28485,3.878285,3.641159,3.548063,4.179404,3.965842,3.713399,3.767416,4.385808,3.996061,3.814291,3.515449,3.433582,3.665798,3.64432,3.395435
4.142471,4.04752,2.934059,4.063978,4.047895,3.96124,3.750663,4.348806,3.852803,3.624938,3.340678,4.174139,4.044658,3.585996,3.628919,4.326068,4.043324,3.857207,3.511071,3.531306,3.792285,3.633449,3.241398
4.215466,4.033538,2.898276,3.935105,3.883188,3.782116,3.627608,4.356933,3.875213,3.633076,3.190655,4.072131,4.135203,3.494993,3.518611,4.193444,4.098601,3.836458,3.486492,3.621363,3.908394,3.712394,3.169813
4.229115,3.872862,2.878046,3.86808,3.732061,3.613031,3.546265,4.277871,3.889974,3.631318,3.114866,3.932854,4.182785,3.46847,3.42911,4.032572,4.138941,3.724066,3.410801,3.689627,3.965431,3.805613,3.155052
