0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.893526,3.079837,1.763048,0.648466,0.556255,0.601858,2.217671,1.62441,2.426391,1.183532,-0.424655,0.526723,0.929973,-1.729207,0.029755,-0.428402,-3.125783,-2.213334,0.087682
1.215815,2.35036,0.501687,-0.33274,-0.916923,-0.811755,1.189133,0.4422,1.258282,0.061796,-1.645331,-0.556621,-0.033085,-2.393394,-1.451138,-1.701106,-4.261424,-3.154852,-0.807789
0.193663,0.974319,-0.977746,-1.247766,-2.105015,-2.122702,-0.562275,-0.6949,-0.091827,-1.278486,-2.780193,-1.696523,-1.389637,-2.770868,-2.775644,-3.136574,-4.694493,-4.058796,-2.004864
-0.718871,-0.470924,-1.992035,-1.691503,-2.59701,-2.77828,-2.271958,-1.307277,-1.060759,-2.282205,-3.328785,-2.451015,-2.395675,-2.741322,-3.478473,-4.007664,-4.430903,-4.409529,-2.897818
-1.121193,-1.320215,-2.350587,-1.61451,-2.454995,-2.822281,-3.277875,-1.36121,-1.457556,-2.65229,-3.222162,-2.687759,-2.624977,-2.407108,-3.605143,-4.112823,-3.781741,-4.042512,-3.128609
-0.992048,-1.491549,-2.30214,-1.260723,-1.972034,-2.551872,-3.552284,-1.114935,-1.457666,-2.505566,-2.71629,-2.535881,-2.342152,-1.944598,-3.329804,-3.787242,-2.916577,-3.193686,-2.80334
-0.5862,-1.264076,-2.007058,-0.885333,-1.359632,-2.137818,-3.27982,-0.769244,-1.231591,-2.075645,-2.045184,-2.141408,-1.951665,-1.453514,-2.776791,-3.325753,-1.942733,-2.238334,-2.195813
-0.169447,-0.866728,-1.536031,-0.612569,-0.708307,-1.677756,-2.67401,-0.374849,-0.874578,-1.479062,-1.306192,-1.593312,-1.637469,-0.953244,-2.087682,-2.831132,-1.009364,-1.429908,-1.514022
0.133598,-0.436728,-0.996817,-0.439429,-0.056957,-1.200881,-1.914908,0.113728,-0.440209,-0.759188,-0.547216,-0.955909,-1.335309,-0.449082,-1.365159,-2.287534,-0.202645,-0.780389,-0.848109
0.369883,0.00368,-0.425861,-0.290438,0.566547,-0.653688,-1.107908,0.737577,0.048031,0.019371,0.183839,-0.287475,-0.913008,0.064215,-0.642688,-1.685926,0.502978,-0.170497,-0.197294
