1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8.894061,5.133132,7.770511,8.933718,9.689139,9.375104,6.418896,13.101141,7.894412,8.223112,8.004115,5.410651,9.180806,6.409187,5.184351,8.206328,7.789661,8.879758,5.025153,9.692746,8.299419,4.56784,6.296825,10.401516,10.613441,4.129236,9.107811,10.291189,8.829155,6.103395,7.927895,8.243785,8.504341,4.60107,4.243704,8.988724,8.589169,5.992296,7.311352,8.095518,9.292534,7.837718,10.043686,7.967959,9.888653,9.777937,8.348886,10.319443,6.380804,9.46856,9.791697
5.803495,4.047389,5.595163,7.021698,8.350115,8.002489,5.570228,11.916425,6.806086,7.41646,7.078526,4.990942,8.431522,5.47435,4.155403,7.276786,6.120463,6.976972,3.259506,8.349159,6.186274,3.990843,4.785814,8.699349,9.671484,2.577317,7.450992,9.049337,6.644037,4.726398,6.141139,7.117358,7.276019,3.120674,3.479846,8.332934,7.627761,3.837854,5.488732,7.286411,8.699066,6.91656,8.845857,6.426746,8.605029,8.340055,7.195662,8.261585,4.657554,8.337008,9.15293
2.284591,2.939713,3.205397,4.409745,6.503581,5.508803,4.147755,9.633245,4.70309,6.295942,5.703847,4.292085,7.025334,4.140512,2.904186,5.777609,3.1625,4.737277,1.382558,6.648045,3.137167,3.329293,2.432333,6.12872,8.07851,0.859971,5.755801,7.058095,3.576045,2.515905,3.457998,5.378922,5.009321,1.597824,2.612494,7.048677,5.358984,1.548721,3.2819,6.104033,7.282979,5.024295,6.368366,3.382486,6.200888,6.322428,5.442581,5.563397,2.420909,6.378334,7.495838
-0.420611,1.786188,1.216047,1.81281,4.799947,2.689915,2.839462,7.05373,2.51327,4.969464,3.866644,3.344224,5.336738,2.99664,1.65758,3.994309,0.169103,2.995887,-0.078799,4.894395,0.445037,2.578327,0.028081,3.390983,5.920028,-0.547596,4.436945,4.710541,0.917484,0.48959,0.684433,3.215021,2.198245,0.421079,1.707443,5.10912,2.295465,-0.239575,1.034381,4.703544,5.386967,2.678543,3.333817,-0.269489,3.294908,4.222989,3.590139,3.076115,0.50282,3.987558,5.07389
-2.133353,0.503171,-0.395138,-0.191929,3.531525,0.375085,1.907808,4.908441,0.775953,3.558598,1.817187,2.25715,3.794341,2.227679,0.57833,2.314246,-1.699185,1.66098,-1.043938,3.214421,-1.211605,1.731983,-1.64959,1.186152,3.52595,-1.523295,3.383233,2.579184,-0.713498,-0.674909,-1.357111,1.17876,-0.29268,-0.289416,0.797094,2.967026,-0.415161,-1.308705,-0.842155,3.186444,3.627315,0.723753,0.897201,-2.990754,0.674901,2.404935,2.008204,1.30941,-0.542391,1.915659,2.793668
-3.237529,-0.779195,-1.799067,-1.638394,2.407634,-1.269862,0.995214,3.030635,-0.675559,2.064539,-0.036975,1.088426,2.375247,1.505945,-0.331892,0.853726,-2.626192,0.29367,-1.744087,1.594209,-2.24181,0.822837,-2.546976,-0.494936,1.185275,-2.268389,2.257597,0.805746,-1.772489,-1.158474,-2.527202,-0.357936,-2.079046,-0.66414,-0.113594,1.038239,-2.20581,-1.882478,-2.109362,1.590185,2.100436,-0.567989,-0.708318,-4.409345,-1.275316,0.866095,0.635589,0.142964,-1.079821,0.262045,1.134847
-3.970934,-1.879728,-2.900959,-2.743545,1.105356,-2.516772,-0.070782,1.158068,-1.932054,0.533887,-1.527258,-0.220855,0.87122,0.567898,-1.119441,-0.427261,-3.171161,-0.942889,-2.351605,0.054548,-3.018886,-0.057674,-2.968602,-1.787517,-0.815408,-2.923745,0.981229,-0.708475,-2.560694,-1.410166,-3.103221,-1.446477,-3.252392,-0.872366,-0.974827,-0.549894,-3.221865,-2.25228,-2.827448,-0.012587,0.624021,-1.387321,-1.798287,-5.017535,-2.55944,-0.47926,-0.695058,-0.742146,-1.566613,-1.182625,-0.1419
-4.333295,-2.65123,-3.584814,-3.475731,-0.381426,-3.483596,-1.180749,-0.581569,-2.871525,-0.856289,-2.664731,-1.567665,-0.723239,-0.399385,-1.762643,-1.483427,-3.56237,-1.794978,-2.881395,-1.28195,-3.592993,-0.784374,-3.176003,-2.639226,-2.172971,-3.473598,-0.246912,-1.933263,-3.078996,-1.659075,-3.365108,-2.233772,-3.978351,-1.014687,-1.698204,-1.747414,-3.662426,-2.541347,-3.210279,-1.463022,-0.863343,-1.911709,-2.53671,-5.170835,-3.289232,-1.574411,-1.925625,-1.482726,-2.048306,-2.301088,-1.258599
-4.392883,-3.074647,-3.951812,-3.842912,-1.788456,-4.164649,-2.106471,-1.913574,-3.447447,-1.947838,-3.484187,-2.725689,-2.183195,-1.092746,-2.236371,-2.242028,-3.846484,-2.324656,-3.291886,-2.314926,-4.01672,-1.281576,-3.309031,-3.109721,-2.853259,-3.890324,-1.227588,-2.799209,-3.413935,-1.920119,-3.472735,-2.813812,-4.37303,-1.137516,-2.242243,-2.548408,-3.751792,-2.762657,-3.434734,-2.578302,-2.15808,-2.2386,-2.953249,-5.067998,-3.614391,-2.343216,-2.912072,-2.08255,-2.446316,-3.017988,-2.20623
