1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2.585165,1.696275,2.319098,2.275024,1.302142,1.465748,1.595456,2.604747,1.529406,2.399896,1.896923,0.956936,1.977318,2.122822,1.48937,2.197193,0.179896,1.216614,1.956629
2.313359,1.374307,1.958586,1.853145,0.840832,0.944006,1.331493,2.249328,1.149462,1.968285,1.341566,0.442217,1.516645,1.441005,0.874346,1.789128,-0.351033,0.783478,1.306708
1.969831,0.888425,1.406636,1.448761,0.364967,0.330605,0.837349,1.888844,0.733115,1.253936,0.795254,-0.011405,0.880903,1.053995,0.305546,1.202173,-0.710995,0.219375,0.542313
1.704775,0.321509,0.809648,1.231456,0.181377,-0.094158,0.280009,1.710227,0.473188,0.571689,0.602045,-0.126044,0.368176,1.11254,0.116133,0.752555,-0.767283,-0.219662,-0.007698
1.637877,-0.114104,0.391541,1.322956,0.486852,-0.08623,0.087166,1.846199,0.536783,0.422764,0.973865,0.207774,0.285513,1.570854,0.492624,0.749448,-0.453477,-0.199354,-0.032596
1.79916,-0.134938,0.390827,1.734359,1.214275,0.409155,0.532144,2.290524,0.973774,0.963922,1.848156,0.852062,0.713903,2.226347,1.337883,1.276852,0.192864,0.454085,0.531108
2.140445,0.333497,0.870653,2.331982,2.079494,1.256009,1.444409,2.89066,1.676715,1.862749,2.90789,1.553514,1.471352,2.821694,2.339502,2.116318,0.9885,1.481723,1.476533
2.550613,1.04422,1.593848,2.903335,2.766322,2.176062,2.399303,3.437894,2.430079,2.664044,3.740667,2.104435,2.221768,3.197501,3.162551,2.87563,1.674847,2.352734,2.385261
2.901168,1.684568,2.238301,3.289228,3.096103,2.931267,3.051236,3.799625,3.032342,3.138577,4.074126,2.411821,2.738138,3.350344,3.609531,3.302423,2.079265,2.781707,2.906527
3.127981,2.141633,2.645746,3.460715,3.084451,3.385164,3.292711,3.948549,3.37288,3.314137,3.925981,2.501166,3.006274,3.3685,3.674537,3.390538,2.199434,2.862322,3.017218
3.237725,2.44027,2.804594,3.490997,2.899058,3.502897,3.25828,3.921806,3.45009,3.345181,3.541302,2.492677,3.089926,3.347385,3.494082,3.283181,2.163598,2.806024,2.936643
3.253084,2.592741,2.790642,3.485253,2.743568,3.414484,3.177284,3.80255,3.350796,3.3819,3.200195,2.52911,3.062488,3.340873,3.267716,3.148066,2.138897,2.789225,2.927506
3.214038,2.605963,2.736567,3.509392,2.73965,3.314941,3.172119,3.681304,3.199216,3.487847,3.04953,2.670152,3.047148,3.349022,3.136436,3.101218,2.230887,2.894064,3.110766
3.175465,2.539878,2.76858,3.540637,2.883298,3.28674,3.239484,3.605495,3.093634,3.663971,3.07031,2.859383,3.127212,3.361566,3.104194,3.172348,2.418206,3.050358,3.397629
3.169534,2.516116,2.955867,3.509133,3.097223,3.299067,3.350761,3.582985,3.065526,3.862151,3.169402,3.000496,3.289007,3.390202,3.086524,3.281615,2.591443,3.189137,3.622433
3.20576,2.629723,3.249051,3.409714,3.314324,3.311314,3.497131,3.618146,3.08525,4.002504,3.281007,3.053197,3.466496,3.461411,2.994485,3.33999,2.669497,3.310607,3.699949
3.285874,2.811105,3.525057,3.325054,3.511715,3.304813,3.675922,3.70723,3.121807,4.048721,3.389351,3.059505,3.582539,3.591848,2.856054,3.344857,2.665917,3.441692,3.662973
