V1, V2, V3, V4, V5, V6, V7, V8, V9, V10, V11, V12, V13, V14, V15, V16, V17, V18, V19, V20, V21, V22, V23, V24, V25, V26, V27, V28, V29, V30, V31, V32, V33, V34, V35, V36, V37, V38, V39, V40, V41, V42, V43, V44, V45, V46, V47, V48, V49, V50, V51, V52, V53, V54, V55, V56, V57, V58, V59, V60, V61, V62, V63, V64, V65, V66, V67, V68, V69, V70, V71, V72, V73, V74, V75, V76, V77, V78, V79, V80, V81, V82, V83, V84, V85, V86, V87, V88, V89, V90, V91, V92, V93, V94, V95, V96, V97, V98, V99, , 
0.202200000,0.089000000,0.006820000,-0.037950000,-0.054630000,-0.057390000,-0.057095000,-0.059375000,-0.065525000,-0.075115000,-0.088130000,-0.104235000,-0.121850000,-0.138885000,-0.153390000,-0.163865000,-0.169780000,-0.171685000,-0.170850000,-0.169030000,-0.167940000,-0.168490000,-0.170200000,-0.171350000,-0.170190000,-0.165900000,-0.158435000,-0.148290000,-0.136315000,-0.123645000,-0.111615000,-0.101450000,-0.094045000,-0.089715000,-0.087845000,-0.086900000,-0.085295000,-0.082400000,-0.078725000,-0.075315000,-0.072895000,-0.071450000,-0.070380000,-0.069170000,-0.067950000,-0.067305000,-0.067585000,-0.068380000,-0.068840000,-0.068675000,-0.068475000,-0.068705000,-0.069190000,-0.069650000,-0.070205000,-0.071130000,-0.072160000,-0.072500000,-0.071680000,-0.069900000,-0.067590000,-0.064945000,-0.062090000,-0.059105000,-0.056060000,-0.053270000,-0.050980000,-0.049175000,-0.047805000,-0.046675000,-0.045220000,-0.042870000,-0.039500000,-0.035315000,-0.030535000,-0.025375000,-0.020180000,-0.015335000,-0.011245000,-0.008235000,-0.006575000,-0.006380000,-0.007420000,-0.009230000,-0.011370000,-0.013500000,-0.015310000,-0.016460000,-0.016670000,-0.015915000,-0.014480000,-0.012605000,-0.010365000,-0.008090000,-0.006140000,-0.004460000,-0.002820000,-0.001445000,-0.000920000,0.001178333,0.002651905
0.168145000,0.053075000,-0.024485000,-0.058115000,-0.058615000,-0.044850000,-0.032215000,-0.028230000,-0.033660000,-0.045800000,-0.061885000,-0.080345000,-0.099520000,-0.116700000,-0.129220000,-0.136100000,-0.138515000,-0.138830000,-0.138790000,-0.138505000,-0.137100000,-0.134270000,-0.130490000,-0.125355000,-0.117420000,-0.106870000,-0.096515000,-0.088430000,-0.082915000,-0.080110000,-0.079735000,-0.080595000,-0.081440000,-0.081495000,-0.080450000,-0.078520000,-0.076320000,-0.074500000,-0.073195000,-0.072120000,-0.071185000,-0.070425000,-0.069935000,-0.069655000,-0.069100000,-0.067835000,-0.066110000,-0.064705000,-0.064040000,-0.063750000,-0.063470000,-0.063455000,-0.063785000,-0.064085000,-0.064105000,-0.063795000,-0.063165000,-0.062185000,-0.060645000,-0.058435000,-0.055720000,-0.052720000,-0.049650000,-0.046700000,-0.044030000,-0.041810000,-0.040110000,-0.038835000,-0.037665000,-0.036240000,-0.034350000,-0.031845000,-0.028655000,-0.024880000,-0.020700000,-0.016490000,-0.012690000,-0.009675000,-0.007735000,-0.006900000,-0.006950000,-0.007555000,-0.008485000,-0.009580000,-0.010575000,-0.011070000,-0.010890000,-0.010215000,-0.009345000,-0.008380000,-0.007310000,-0.006100000,-0.004840000,-0.003880000,-0.003555000,-0.003710000,-0.003745000,-0.003065000,-0.001735000,-0.002065667,-0.001718238
0.262405000,0.135440000,0.039820000,-0.013680000,-0.032260000,-0.031730000,-0.026605000,-0.025925000,-0.032850000,-0.046620000,-0.065425000,-0.087470000,-0.110200000,-0.130215000,-0.145180000,-0.154910000,-0.160370000,-0.162570000,-0.162280000,-0.160380000,-0.157685000,-0.154465000,-0.150640000,-0.146050000,-0.140635000,-0.134520000,-0.127945000,-0.120985000,-0.113510000,-0.105780000,-0.098700000,-0.093105000,-0.089240000,-0.086875000,-0.085365000,-0.083830000,-0.081650000,-0.078555000,-0.074500000,-0.069950000,-0.065830000,-0.062900000,-0.061310000,-0.060625000,-0.060255000,-0.059870000,-0.059570000,-0.059760000,-0.060635000,-0.061675000,-0.062115000,-0.061650000,-0.060650000,-0.059685000,-0.059050000,-0.058775000,-0.058675000,-0.058375000,-0.057485000,-0.055805000,-0.053425000,-0.050735000,-0.048125000,-0.045570000,-0.042925000,-0.040295000,-0.037925000,-0.035980000,-0.034490000,-0.033305000,-0.032075000,-0.030350000,-0.027805000,-0.024385000,-0.020285000,-0.015935000,-0.011900000,-0.008525000,-0.006025000,-0.004695000,-0.004720000,-0.006135000,-0.008795000,-0.012275000,-0.015880000,-0.018955000,-0.021060000,-0.021920000,-0.021375000,-0.019510000,-0.016725000,-0.013585000,-0.010765000,-0.008905000,-0.008190000,-0.008005000,-0.007360000,-0.006020000,-0.004745000,-0.004408667,-0.003609953
0.155650000,0.057170000,-0.018830000,-0.063105000,-0.078485000,-0.075960000,-0.067525000,-0.062365000,-0.065200000,-0.075885000,-0.091700000,-0.110420000,-0.130590000,-0.150200000,-0.166635000,-0.178025000,-0.184355000,-0.186770000,-0.186020000,-0.182455000,-0.176890000,-0.170555000,-0.164405000,-0.158855000,-0.153845000,-0.148940000,-0.143640000,-0.137475000,-0.129925000,-0.121000000,-0.111555000,-0.102715000,-0.095430000,-0.090105000,-0.086150000,-0.082465000,-0.078770000,-0.075825000,-0.074260000,-0.073790000,-0.073610000,-0.073100000,-0.072220000,-0.071395000,-0.071055000,-0.071140000,-0.071075000,-0.070390000,-0.069190000,-0.067885000,-0.066670000,-0.065565000,-0.064875000,-0.065215000,-0.066985000,-0.069865000,-0.072975000,-0.075315000,-0.075915000,-0.074540000,-0.071850000,-0.068595000,-0.065195000,-0.061995000,-0.059250000,-0.056900000,-0.054660000,-0.052285000,-0.049685000,-0.046820000,-0.043585000,-0.039805000,-0.035385000,-0.030485000,-0.025475000,-0.020670000,-0.016305000,-0.012630000,-0.009955000,-0.008440000,-0.008050000,-0.008520000,-0.009380000,-0.010185000,-0.010700000,-0.010960000,-0.011140000,-0.011210000,-0.010855000,-0.009835000,-0.008125000,-0.005915000,-0.003865000,-0.003050000,-0.003970000,-0.005975000,-0.007640000,-0.007950000,-0.007075000,-0.009316333,-0.010280048
0.266120000,0.148240000,0.060385000,0.010780000,-0.008535000,-0.011450000,-0.010500000,-0.014410000,-0.026825000,-0.046595000,-0.070160000,-0.093895000,-0.115080000,-0.131495000,-0.141805000,-0.146710000,-0.148240000,-0.148455000,-0.148880000,-0.149545000,-0.149175000,-0.146915000,-0.142995000,-0.138175000,-0.133030000,-0.127320000,-0.120645000,-0.113430000,-0.106580000,-0.100880000,-0.096885000,-0.094665000,-0.093710000,-0.093015000,-0.091665000,-0.089405000,-0.086310000,-0.082800000,-0.079690000,-0.077400000,-0.075530000,-0.073665000,-0.071900000,-0.070585000,-0.069895000,-0.069710000,-0.069730000,-0.069830000,-0.070110000,-0.070650000,-0.071335000,-0.072075000,-0.072800000,-0.073300000,-0.073375000,-0.073075000,-0.072625000,-0.072235000,-0.071755000,-0.070720000,-0.068760000,-0.065960000,-0.062860000,-0.060090000,-0.057995000,-0.056525000,-0.055430000,-0.054505000,-0.053650000,-0.052730000,-0.051510000,-0.049710000,-0.047140000,-0.043725000,-0.039670000,-0.035480000,-0.031590000,-0.028260000,-0.025695000,-0.024030000,-0.023230000,-0.023090000,-0.023250000,-0.023435000,-0.023600000,-0.023710000,-0.023545000,-0.022850000,-0.021500000,-0.019525000,-0.017030000,-0.014100000,-0.011130000,-0.008925000,-0.008035000,-0.007955000,-0.007370000,-0.005475000,-0.002845000,-0.002901000,-0.001796286
0.144420000,0.054270000,-0.013155000,-0.048105000,-0.054645000,-0.045165000,-0.032200000,-0.024780000,-0.027465000,-0.040330000,-0.060540000,-0.084625000,-0.109575000,-0.132480000,-0.150680000,-0.162815000,-0.169375000,-0.172145000,-0.172865000,-0.172395000,-0.171175000,-0.169345000,-0.166505000,-0.162140000,-0.156010000,-0.148145000,-0.138670000,-0.127855000,-0.116495000,-0.105920000,-0.097300000,-0.091140000,-0.087695000,-0.086920000,-0.087880000,-0.089075000,-0.089315000,-0.088145000,-0.085740000,-0.082700000,-0.079695000,-0.076940000,-0.074190000,-0.071190000,-0.068185000,-0.065975000,-0.065135000,-0.065335000,-0.065665000,-0.065745000,-0.065955000,-0.066555000,-0.067345000,-0.068005000,-0.068390000,-0.068420000,-0.068070000,-0.067415000,-0.066540000,-0.065370000,-0.063795000,-0.061865000,-0.059795000,-0.057880000,-0.056150000,-0.054310000,-0.052185000,-0.049995000,-0.048020000,-0.046160000,-0.044060000,-0.041510000,-0.038415000,-0.034670000,-0.030255000,-0.025350000,-0.020380000,-0.015795000,-0.011900000,-0.008875000,-0.006880000,-0.005940000,-0.005800000,-0.006055000,-0.006535000,-0.007280000,-0.008170000,-0.008835000,-0.008930000,-0.008385000,-0.007385000,-0.006275000,-0.005415000,-0.004860000,-0.004470000,-0.004050000,-0.003460000,-0.002805000,-0.002475000,-0.001935666,-0.001435381
0.217035000,0.103160000,0.018005000,-0.027085000,-0.037225000,-0.027745000,-0.014140000,-0.007050000,-0.010655000,-0.023555000,-0.042265000,-0.063890000,-0.086050000,-0.106010000,-0.121415000,-0.131600000,-0.137360000,-0.139520000,-0.138520000,-0.135385000,-0.131715000,-0.128530000,-0.125915000,-0.123565000,-0.121215000,-0.118325000,-0.114160000,-0.108570000,-0.102215000,-0.096025000,-0.090295000,-0.085315000,-0.081915000,-0.080260000,-0.079330000,-0.077900000,-0.075565000,-0.073100000,-0.071415000,-0.070415000,-0.069535000,-0.068530000,-0.067390000,-0.066295000,-0.065480000,-0.065055000,-0.064885000,-0.064810000,-0.064895000,-0.065260000,-0.065715000,-0.065850000,-0.065580000,-0.065390000,-0.065705000,-0.066505000,-0.067535000,-0.068355000,-0.068440000,-0.067535000,-0.065710000,-0.063255000,-0.060695000,-0.058510000,-0.056810000,-0.055515000,-0.054500000,-0.053665000,-0.052915000,-0.052165000,-0.051175000,-0.049555000,-0.046915000,-0.043140000,-0.038500000,-0.033615000,-0.029100000,-0.025310000,-0.022445000,-0.020660000,-0.020030000,-0.020430000,-0.021420000,-0.022465000,-0.023165000,-0.023365000,-0.023100000,-0.022355000,-0.020865000,-0.018450000,-0.015325000,-0.011955000,-0.008820000,-0.006575000,-0.005870000,-0.006550000,-0.007430000,-0.007325000,-0.006195000,-0.006992000,-0.007087571
