V1, V2, V3, V4, V5, V6, V7, V8, V9, V10, V11, V12, V13, V14, V15, V16, V17, V18, V19, V20, V21, V22, V23, V24, V25, V26, V27, V28, V29, V30, V31, V32, V33, V34, V35, V36, V37, V38, V39, V40, V41, V42, V43, V44, V45, V46, V47, V48, V49, V50, V51, V52, V53, V54, V55, V56, V57, V58, V59, V60, V61, V62, V63, V64, V65, V66, V67, V68, V69, V70, V71, V72, V73, V74, V75, V76, V77, V78, V79, V80, V81, V82, V83, V84, V85, V86, V87, V88, V89, V90, V91, V92, V93, V94, V95, V96, V97, V98, V99, , 
-0.224155000,-0.146450000,-0.085345000,-0.046405000,-0.021800000,-0.000745000,0.023760000,0.054050000,0.089070000,0.126370000,0.163300000,0.196780000,0.224105000,0.244730000,0.260725000,0.274455000,0.285855000,0.293320000,0.295970000,0.294060000,0.288335000,0.279710000,0.269640000,0.260090000,0.252525000,0.247065000,0.242680000,0.237830000,0.230935000,0.220880000,0.207665000,0.192195000,0.175645000,0.159265000,0.144040000,0.130130000,0.117035000,0.104195000,0.091665000,0.079885000,0.068885000,0.058640000,0.049750000,0.042775000,0.037330000,0.032155000,0.026130000,0.018980000,0.010975000,0.002555000,-0.005545000,-0.012270000,-0.016990000,-0.020140000,-0.022570000,-0.024705000,-0.026660000,-0.028710000,-0.030955000,-0.032850000,-0.033820000,-0.034095000,-0.034220000,-0.034180000,-0.033620000,-0.032140000,-0.029400000,-0.025110000,-0.019090000,-0.012035000,-0.005345000,0.000345000,0.005700000,0.011705000,0.018810000,0.026970000,0.035935000,0.045440000,0.055275000,0.064990000,0.073955000,0.082095000,0.089750000,0.096805000,0.102590000,0.106635000,0.109090000,0.109970000,0.108635000,0.104890000,0.099755000,0.094375000,0.089050000,0.083680000,0.078200000,0.072295000,0.065345000,0.057145000,0.048325000,0.041792000,0.034302000
-0.202960000,-0.125725000,-0.068180000,-0.035400000,-0.023195000,-0.019865000,-0.014115000,0.000535000,0.026275000,0.061555000,0.101550000,0.140055000,0.171685000,0.194165000,0.208940000,0.218885000,0.225170000,0.226660000,0.222035000,0.211650000,0.197470000,0.182445000,0.169745000,0.161110000,0.155825000,0.151670000,0.146430000,0.138605000,0.127500000,0.113220000,0.097430000,0.082775000,0.070650000,0.060460000,0.050915000,0.041295000,0.031670000,0.022485000,0.014380000,0.008210000,0.003915000,0.000190000,-0.004090000,-0.009445000,-0.015660000,-0.021705000,-0.026775000,-0.030935000,-0.034540000,-0.037950000,-0.041485000,-0.045060000,-0.048190000,-0.050490000,-0.051925000,-0.052645000,-0.052925000,-0.052975000,-0.052680000,-0.051780000,-0.050340000,-0.048905000,-0.047950000,-0.047460000,-0.046880000,-0.045735000,-0.044050000,-0.041780000,-0.038720000,-0.034815000,-0.029920000,-0.024125000,-0.017845000,-0.011165000,-0.003860000,0.004090000,0.012525000,0.021235000,0.029870000,0.038090000,0.046085000,0.054225000,0.062395000,0.070135000,0.077190000,0.083650000,0.089225000,0.092980000,0.094330000,0.093410000,0.090600000,0.085990000,0.079640000,0.072265000,0.064690000,0.056985000,0.048670000,0.039570000,0.030230000,0.022128500,0.013495000
-0.315745000,-0.218705000,-0.148345000,-0.108565000,-0.087660000,-0.071820000,-0.052315000,-0.025960000,0.005810000,0.038490000,0.067590000,0.091020000,0.109130000,0.124415000,0.140255000,0.157920000,0.174830000,0.186435000,0.189825000,0.185615000,0.176835000,0.167140000,0.159395000,0.154705000,0.152695000,0.151960000,0.150570000,0.147100000,0.141095000,0.132685000,0.122775000,0.112665000,0.102790000,0.092730000,0.082215000,0.071170000,0.059840000,0.049215000,0.040485000,0.033765000,0.028135000,0.022715000,0.017160000,0.011765000,0.007335000,0.004185000,0.001630000,-0.001285000,-0.004790000,-0.008370000,-0.011525000,-0.014070000,-0.016105000,-0.017800000,-0.019165000,-0.019955000,-0.020070000,-0.019865000,-0.019835000,-0.020090000,-0.020275000,-0.020045000,-0.019480000,-0.018835000,-0.017890000,-0.016345000,-0.014400000,-0.012100000,-0.009290000,-0.005985000,-0.002320000,0.001515000,0.005340000,0.009155000,0.013225000,0.017740000,0.022690000,0.027965000,0.033445000,0.038995000,0.044460000,0.049765000,0.055080000,0.060795000,0.067045000,0.073180000,0.078110000,0.081160000,0.082155000,0.081350000,0.079225000,0.076035000,0.071720000,0.066390000,0.060745000,0.055200000,0.048955000,0.041540000,0.034170000,0.028079000,0.021398000
-0.123850000,-0.077020000,-0.045830000,-0.036505000,-0.043065000,-0.052445000,-0.053590000,-0.041330000,-0.015740000,0.019255000,0.057550000,0.093045000,0.121830000,0.143455000,0.160285000,0.175020000,0.188205000,0.197650000,0.200300000,0.194935000,0.183140000,0.168100000,0.153190000,0.141105000,0.133180000,0.128770000,0.125745000,0.121970000,0.115915000,0.106520000,0.093815000,0.079190000,0.064555000,0.051365000,0.039885000,0.029285000,0.018745000,0.008145000,-0.001890000,-0.010480000,-0.017110000,-0.022255000,-0.027205000,-0.032865000,-0.038990000,-0.044990000,-0.050625000,-0.055850000,-0.060605000,-0.064680000,-0.067795000,-0.070000000,-0.071565000,-0.072720000,-0.073585000,-0.074045000,-0.073930000,-0.073255000,-0.071940000,-0.069890000,-0.067315000,-0.064710000,-0.062350000,-0.059920000,-0.057085000,-0.053915000,-0.050510000,-0.046715000,-0.042270000,-0.037045000,-0.030870000,-0.023600000,-0.015275000,-0.006280000,0.002630000,0.010830000,0.018370000,0.025950000,0.034240000,0.043310000,0.052880000,0.062335000,0.070620000,0.077345000,0.083060000,0.088070000,0.091990000,0.094050000,0.093315000,0.089275000,0.082615000,0.074955000,0.067680000,0.061705000,0.057495000,0.054225000,0.050335000,0.045140000,0.039005000,0.035420500,0.030814000
-0.083120000,-0.057205000,-0.040960000,-0.039270000,-0.047185000,-0.053630000,-0.048735000,-0.027735000,0.008055000,0.051860000,0.094815000,0.130075000,0.155070000,0.171655000,0.184230000,0.196670000,0.209835000,0.221740000,0.229770000,0.232790000,0.231485000,0.227355000,0.222055000,0.217170000,0.213560000,0.210825000,0.207740000,0.202955000,0.195510000,0.185320000,0.173015000,0.159440000,0.145470000,0.131820000,0.118910000,0.106835000,0.095360000,0.084275000,0.073850000,0.064585000,0.056560000,0.049230000,0.042050000,0.035055000,0.028525000,0.022585000,0.016765000,0.010310000,0.003305000,-0.003290000,-0.008675000,-0.012850000,-0.016310000,-0.019395000,-0.022215000,-0.024725000,-0.026720000,-0.028095000,-0.029080000,-0.030025000,-0.031140000,-0.032225000,-0.032755000,-0.032325000,-0.030915000,-0.028745000,-0.026020000,-0.022780000,-0.019040000,-0.014890000,-0.010315000,-0.005145000,0.000840000,0.007770000,0.015710000,0.024475000,0.033465000,0.042040000,0.050135000,0.058235000,0.066705000,0.075290000,0.083200000,0.089895000,0.095480000,0.100315000,0.104340000,0.107140000,0.108165000,0.106670000,0.102635000,0.097090000,0.091010000,0.084550000,0.077210000,0.068755000,0.059625000,0.050425000,0.041615000,0.032670000,0.023718000
-0.195105000,-0.159550000,-0.136195000,-0.128270000,-0.126035000,-0.117435000,-0.095115000,-0.057520000,-0.007830000,0.047155000,0.099300000,0.142190000,0.172930000,0.192355000,0.203915000,0.211655000,0.218045000,0.223220000,0.225640000,0.223520000,0.216285000,0.205235000,0.192880000,0.181825000,0.173775000,0.168750000,0.165150000,0.160725000,0.153915000,0.144140000,0.131410000,0.116495000,0.100860000,0.085950000,0.072560000,0.060450000,0.048695000,0.036800000,0.024990000,0.013775000,0.003850000,-0.003980000,-0.009475000,-0.013525000,-0.017260000,-0.021000000,-0.024580000,-0.028070000,-0.031675000,-0.035390000,-0.039030000,-0.042435000,-0.045580000,-0.048240000,-0.050000000,-0.050910000,-0.051640000,-0.052815000,-0.054440000,-0.056075000,-0.057325000,-0.058085000,-0.058295000,-0.057790000,-0.056600000,-0.054855000,-0.052320000,-0.048620000,-0.043835000,-0.038515000,-0.033095000,-0.027690000,-0.022310000,-0.016765000,-0.010570000,-0.003340000,0.004940000,0.013940000,0.023395000,0.033440000,0.044240000,0.055405000,0.066020000,0.075235000,0.082745000,0.088775000,0.093535000,0.096730000,0.097805000,0.096375000,0.092210000,0.085485000,0.077125000,0.068620000,0.061280000,0.055605000,0.051045000,0.046165000,0.039945000,0.035175000,0.029964000
-0.275020000,-0.202625000,-0.148325000,-0.117790000,-0.101500000,-0.085910000,-0.062090000,-0.027690000,0.014195000,0.056930000,0.093970000,0.122290000,0.143190000,0.160120000,0.175155000,0.187400000,0.194560000,0.195460000,0.191065000,0.183960000,0.176990000,0.172095000,0.169865000,0.169240000,0.167990000,0.164315000,0.157700000,0.148510000,0.137410000,0.125285000,0.113255000,0.102005000,0.091245000,0.080185000,0.068210000,0.055350000,0.042685000,0.031735000,0.023345000,0.017150000,0.012070000,0.007100000,0.002010000,-0.002770000,-0.006885000,-0.010525000,-0.014240000,-0.018465000,-0.023180000,-0.028130000,-0.032925000,-0.036960000,-0.039855000,-0.041815000,-0.043460000,-0.045285000,-0.047290000,-0.049085000,-0.050460000,-0.051730000,-0.053015000,-0.053785000,-0.053565000,-0.052240000,-0.049720000,-0.046005000,-0.041320000,-0.035805000,-0.029500000,-0.022710000,-0.015795000,-0.008720000,-0.001235000,0.006840000,0.015760000,0.025745000,0.036405000,0.046755000,0.056180000,0.064730000,0.072525000,0.079500000,0.085520000,0.090525000,0.094840000,0.098905000,0.102395000,0.104260000,0.103660000,0.100355000,0.094855000,0.088160000,0.080840000,0.073240000,0.066185000,0.060165000,0.054740000,0.049260000,0.043590000,0.037959500,0.032350000
