"V1","V2","V3","V4","V5"
-0.000851,-0.001182,-0.001245,-0.001071,-0.000699
-0.001615,-0.002044,-0.002068,-0.001878,-0.001427
-0.002676,-0.003165,-0.003171,-0.002987,-0.002455
-0.004038,-0.004527,-0.004554,-0.004391,-0.003774
-0.00566,-0.006074,-0.006179,-0.006025,-0.005329
-0.007442,-0.007703,-0.007943,-0.007768,-0.007009
-0.009251,-0.00929,-0.009718,-0.009476,-0.008673
-0.010975,-0.010731,-0.011393,-0.011032,-0.010212
-0.012531,-0.011958,-0.012879,-0.012345,-0.011549
-0.013856,-0.012919,-0.014099,-0.013349,-0.012634
-0.01491,-0.01357,-0.014992,-0.013999,-0.013435
-0.015683,-0.013881,-0.015528,-0.014272,-0.013938
-0.01618,-0.013836,-0.015705,-0.014171,-0.014145
-0.01641,-0.013431,-0.015537,-0.013724,-0.014069
-0.016373,-0.012669,-0.015052,-0.012971,-0.013729
-0.016074,-0.011562,-0.014282,-0.011959,-0.013156
-0.015532,-0.01013,-0.013258,-0.01073,-0.012384
-0.014767,-0.008395,-0.01201,-0.009321,-0.011448
-0.013793,-0.006381,-0.01056,-0.007766,-0.01038
-0.012614,-0.004111,-0.008927,-0.00609,-0.009201
-0.011236,-0.001613,-0.007126,-0.004311,-0.007931
-0.009666,0.001084,-0.005168,-0.002441,-0.006581
-0.007913,0.00395,-0.003068,-0.000494,-0.005158
-0.005989,0.006958,-0.000838,0.00152,-0.003661
-0.003909,0.01008,0.001506,0.003586,-0.002088
-0.001691,0.013285,0.003946,0.005689,-0.000435
0.000649,0.016533,0.006456,0.007809,0.001299
0.003089,0.019788,0.009009,0.009926,0.00311
0.005606,0.023009,0.011575,0.01202,0.004991
0.008175,0.026162,0.014122,0.014074,0.006929
0.010772,0.029218,0.016623,0.016078,0.008914
0.013375,0.032151,0.019058,0.018027,0.010939
0.015965,0.034948,0.021411,0.019922,0.012997
0.018523,0.037598,0.023673,0.021772,0.015088
0.02104,0.040099,0.02584,0.023586,0.017213
0.023507,0.042452,0.027912,0.025375,0.019373
0.025922,0.044664,0.029895,0.027149,0.021572
0.028284,0.046744,0.031795,0.028912,0.023811
0.030594,0.048703,0.033623,0.030671,0.026087
0.032854,0.050553,0.035389,0.032428,0.028398
0.03507,0.05231,0.037109,0.034183,0.030739
0.037252,0.053986,0.038795,0.035937,0.033105
0.039409,0.055594,0.040461,0.037692,0.035493
0.041549,0.057148,0.042119,0.039451,0.0379
0.043678,0.05866,0.043779,0.041219,0.040322
0.045803,0.060146,0.045452,0.043001,0.042758
0.04793,0.06162,0.047148,0.04481,0.045207
0.050066,0.063101,0.048877,0.046655,0.047666
0.052212,0.064606,0.050652,0.04855,0.050134
0.054365,0.066145,0.052486,0.050501,0.05261
0.056523,0.067725,0.054391,0.052515,0.055088
0.058688,0.069349,0.056378,0.054593,0.05756
0.060861,0.071018,0.05845,0.056735,0.06002
0.063043,0.072726,0.060608,0.058934,0.06246
0.065232,0.074465,0.062846,0.061181,0.064872
0.067425,0.076228,0.065157,0.063472,0.06725
0.069621,0.078008,0.067532,0.0658,0.069587
0.071815,0.079797,0.06996,0.068159,0.071881
0.074005,0.081592,0.072427,0.07054,0.074135
0.076184,0.083385,0.074921,0.072934,0.076353
0.078344,0.085169,0.077422,0.075331,0.07854
0.080475,0.08694,0.079917,0.077721,0.080701
0.082566,0.08869,0.082389,0.080094,0.082842
0.084606,0.090412,0.084824,0.082436,0.084965
0.086583,0.092095,0.087209,0.08473,0.08707
0.088487,0.093728,0.08953,0.086959,0.089154
0.090309,0.095297,0.09177,0.089103,0.091204
0.092041,0.096786,0.093909,0.091141,0.093207
0.093672,0.098178,0.095927,0.093053,0.095141
0.095186,0.099454,0.097796,0.094817,0.09698
0.096566,0.100593,0.099493,0.096411,0.098694
0.097794,0.101574,0.10099,0.097815,0.100251
0.098852,0.102369,0.10226,0.099005,0.101616
0.099721,0.102955,0.103272,0.099959,0.102755
0.10038,0.103303,0.103999,0.100657,0.103632
0.100806,0.103385,0.104413,0.101076,0.104217
0.100971,0.103162,0.104485,0.101187,0.104478
0.100841,0.102595,0.10418,0.10096,0.104382
0.100372,0.101639,0.103462,0.100352,0.103896
0.09951,0.100243,0.102287,0.099318,0.102977
0.098196,0.098358,0.100609,0.097807,0.101579
0.096357,0.095929,0.098379,0.095763,0.099649
0.093922,0.092898,0.095547,0.093133,0.097129
0.090826,0.08922,0.092068,0.089872,0.093961
0.087025,0.084865,0.087908,0.085952,0.090093
0.082499,0.079831,0.083055,0.081365,0.085496
0.077261,0.074144,0.077525,0.076124,0.080167
0.071359,0.06787,0.07137,0.070272,0.074143
0.064877,0.061113,0.064681,0.063887,0.067504
0.05794,0.054015,0.057585,0.057082,0.060371
0.050713,0.046748,0.050247,0.050007,0.052909
0.043387,0.039509,0.042858,0.042838,0.045317
0.036168,0.032498,0.03562,0.035767,0.037812
0.029258,0.025906,0.028731,0.028991,0.030615
0.022845,0.019901,0.022369,0.022689,0.023927
0.017082,0.014605,0.016681,0.017011,0.017921
0.01208,0.010079,0.011765,0.012067,0.012711
0.007885,0.006328,0.00766,0.007911,0.008345
0.004486,0.003322,0.004342,0.004537,0.004811
0.001827,0.001002,0.00175,0.001893,0.002051
-0.000167,-0.000699,-0.000194,-9.7e-05,-1.4e-05
