2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
-16.221891000,-14.929178000,-13.895969000,-13.886646000,-17.893272000,-17.630041000,-20.720070000,-22.327612000,-19.524433000,-20.511335000,-19.930841000,-17.490362000,-18.114864000,-16.504862000,-19.900776000,-15.573904000,-18.188196000,-17.282930000,-16.180593000,-11.740357000,-13.103260000,-16.038002000,-15.855491000
-15.527495000,-15.066173000,-13.771700000,-13.473014000,-18.187710000,-17.916162000,-20.370241000,-22.053274000,-19.321150000,-19.634209000,-18.503670000,-16.677284000,-17.968353000,-15.749824000,-19.176998000,-14.810310000,-17.397537000,-16.335579000,-15.515494000,-11.167612000,-12.669583000,-16.153580000,-15.917765000
-14.585260000,-15.054845000,-13.457976000,-12.958114000,-18.502529000,-17.847937000,-19.521492000,-21.383198000,-19.037443000,-18.764301000,-16.209017000,-15.591966000,-17.979902000,-15.474777000,-18.798321000,-14.626605000,-16.673203000,-15.873411000,-15.273730000,-11.295236000,-12.618153000,-16.268276000,-16.028084000
-13.264816000,-14.698217000,-12.810596000,-12.202488000,-18.599707000,-17.329836000,-18.165861000,-20.205540000,-18.512558000,-17.773260000,-13.506474000,-14.510288000,-17.909227000,-15.421428000,-18.869553000,-14.954377000,-15.920236000,-15.700801000,-15.494555000,-11.918150000,-12.769647000,-16.218925000,-15.920055000
-11.551363000,-13.908941000,-11.824862000,-11.143698000,-18.304176000,-16.378847000,-16.396952000,-18.499811000,-17.611885000,-16.598331000,-11.111958000,-13.783571000,-17.533888000,-15.312762000,-19.190294000,-15.526204000,-15.037803000,-15.595351000,-15.954727000,-12.645181000,-12.826866000,-15.871540000,-15.447840000
-9.631947000,-12.794394000,-10.664281000,-9.849869000,-17.572466000,-15.132919000,-14.439097000,-16.398539000,-16.315401000,-15.316135000,-9.620680000,-13.625251000,-16.730982000,-15.006607000,-19.382931000,-16.017115000,-14.006763000,-15.424166000,-16.284588000,-13.094455000,-12.534342000,-15.175189000,-14.681738000
-7.891169000,-11.664161000,-9.599214000,-8.534907000,-16.544682000,-13.852563000,-12.631870000,-14.208049000,-14.798222000,-14.162295000,-9.213575000,-13.977107000,-15.574610000,-14.605463000,-19.123861000,-16.185976000,-12.996939000,-15.244025000,-16.169971000,-13.061100000,-11.832266000,-14.230191000,-13.929137000
-6.754205000,-10.893600000,-8.874725000,-7.487956000,-15.505128000,-12.855170000,-11.320077000,-12.319578000,-13.413301000,-13.433681000,-9.631842000,-14.551534000,-14.366661000,-14.403592000,-18.339781000,-15.970769000,-12.324984000,-15.267985000,-15.516644000,-12.584494000,-10.913309000,-13.284526000,-13.572988000
-6.462288000,-10.721706000,-8.601351000,-6.935191000,-14.730946000,-12.369521000,-10.699739000,-11.028688000,-12.520777000,-13.300713000,-10.357070000,-14.989100000,-13.508504000,-14.654493000,-17.221302000,-15.498075000,-12.238956000,-15.673839000,-14.482223000,-11.886877000,-10.113240000,-12.610813000,-13.803865000
