1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
4.532268000,5.229721000,5.223989000,4.338986000,3.932292000,5.514254000,5.468136000,4.569747000,4.839993000,4.874323000,5.285697000,4.572933000,5.156910000,5.283718000,5.304893000,4.946903000,5.752687000,5.119693000,4.524063000,4.541462000,5.044460000,5.377682000,5.529679000,5.900788000
4.593082000,5.252544000,5.135161000,4.243228000,3.687757000,5.225654000,4.922012000,4.404365000,4.817201000,4.352509000,5.036106000,3.962188000,4.575009000,4.475305000,4.593717000,4.546176000,5.142030000,4.929909000,4.066039000,4.388161000,4.628699000,4.691281000,4.626084000,4.836748000
4.666416000,5.047896000,4.811314000,4.151546000,3.561019000,5.014276000,4.446846000,4.287147000,4.843599000,3.980992000,4.880863000,3.529925000,4.155055000,3.971152000,4.146683000,4.301660000,4.647885000,4.833528000,3.806706000,4.305565000,4.347731000,4.445024000,4.156887000,4.070752000
4.639463000,4.847513000,4.466470000,3.989156000,3.490685000,4.852280000,4.104371000,4.241977000,4.935723000,3.745662000,4.789473000,3.316878000,3.894686000,3.811445000,4.020135000,4.229280000,4.354977000,4.844254000,3.733317000,4.237718000,4.202773000,4.414063000,4.137413000,3.762257000
4.485580000,4.827369000,4.318754000,3.709674000,3.389534000,4.731532000,3.887434000,4.256241000,5.081466000,3.570251000,4.696418000,3.235543000,3.677140000,3.798857000,4.046463000,4.215339000,4.211207000,4.906774000,3.743429000,4.173502000,4.139125000,4.253849000,4.276049000,3.760935000
4.292398000,4.976404000,4.397545000,3.345680000,3.233383000,4.673415000,3.770149000,4.299042000,5.240283000,3.403858000,4.551894000,3.186387000,3.413537000,3.722019000,4.025235000,4.131844000,4.109468000,4.950512000,3.764663000,4.142704000,4.099798000,3.826807000,4.255812000,3.797846000
4.192950000,5.171737000,4.568727000,3.005411000,3.078765000,4.689447000,3.759450000,4.343282000,5.364717000,3.254727000,4.370701000,3.121909000,3.116150000,3.520319000,3.879384000,3.958363000,3.991963000,4.945249000,3.800502000,4.151461000,4.031271000,3.278191000,3.978822000,3.738002000
4.253477000,5.311829000,4.674803000,2.812349000,3.017189000,4.738210000,3.875979000,4.364977000,5.424153000,3.167963000,4.230378000,3.039693000,2.870129000,3.249449000,3.655870000,3.780073000,3.871087000,4.926613000,3.899612000,4.186135000,3.910047000,2.900341000,3.551864000,3.590898000
4.413952000,5.362209000,4.620099000,2.832592000,3.111399000,4.730181000,4.089456000,4.340281000,5.415444000,3.183486000,4.218472000,2.978658000,2.766455000,3.009123000,3.467618000,3.690867000,3.772540000,4.963283000,4.091724000,4.257438000,3.782341000,2.928869000,3.155899000,3.422132000
4.546192000,5.332017000,4.397359000,3.047101000,3.356503000,4.582825000,4.298155000,4.265583000,5.357092000,3.301477000,4.366645000,3.011047000,2.843327000,2.925053000,3.438652000,3.723709000,3.692722000,5.087423000,4.334383000,4.396493000,3.742003000,3.366960000,2.961257000,3.338732000
