1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
-6.462412000,-6.192625000,-6.170017000,-5.439499000,-6.002759000,-5.670463000,-7.003782000,-5.971282000,-6.374451000,-6.452893000,-6.565824000,-5.714784000,-6.164915000,-6.853951000,-6.693791000,-7.210289000,-6.521024000,-6.058919000,-5.638659000,-6.166837000,-6.106056000,-6.985302000,-6.788307000,-7.929469000
-6.381903000,-6.012569000,-5.872304000,-5.260407000,-5.911091000,-5.412718000,-6.818473000,-5.963679000,-6.375487000,-6.271971000,-6.281902000,-5.305778000,-6.109828000,-6.824199000,-6.511587000,-7.050720000,-6.312930000,-5.628889000,-5.144237000,-5.835067000,-5.711953000,-6.707094000,-6.665006000,-7.614702000
-6.104811000,-5.840518000,-5.633003000,-5.174660000,-5.908222000,-5.262352000,-6.607193000,-5.980783000,-6.431576000,-6.071624000,-5.946857000,-4.935342000,-6.116475000,-6.722197000,-6.299122000,-6.922771000,-6.037528000,-5.300515000,-4.718332000,-5.591582000,-5.414440000,-6.333431000,-6.471595000,-7.105801000
-5.618855000,-5.711301000,-5.476689000,-5.197297000,-5.973016000,-5.258075000,-6.404993000,-5.954150000,-6.480316000,-5.899161000,-5.660806000,-4.683762000,-6.180716000,-6.581136000,-6.083088000,-6.885532000,-5.824248000,-5.135756000,-4.407397000,-5.433262000,-5.219372000,-6.011227000,-6.313671000,-6.563913000
-4.993349000,-5.630425000,-5.413822000,-5.291635000,-6.059851000,-5.386535000,-6.208369000,-5.822075000,-6.473259000,-5.760034000,-5.473458000,-4.590398000,-6.255360000,-6.405423000,-5.869040000,-6.904307000,-5.720181000,-5.140099000,-4.214669000,-5.359209000,-5.114554000,-5.821358000,-6.233651000,-6.106280000
-4.377789000,-5.589848000,-5.428721000,-5.386012000,-6.105857000,-5.593191000,-5.992038000,-5.550778000,-6.379738000,-5.624354000,-5.385182000,-4.649352000,-6.278454000,-6.200712000,-5.656922000,-6.906083000,-5.696392000,-5.251496000,-4.093770000,-5.359132000,-5.054851000,-5.749078000,-6.231073000,-5.813065000
-3.917951000,-5.567430000,-5.475540000,-5.404836000,-6.051264000,-5.780825000,-5.738003000,-5.138233000,-6.177832000,-5.447513000,-5.356874000,-4.791469000,-6.185822000,-5.956168000,-5.429389000,-6.838122000,-5.690148000,-5.361555000,-3.975069000,-5.385846000,-4.962266000,-5.713423000,-6.262107000,-5.678318000
-3.651387000,-5.516667000,-5.480931000,-5.296206000,-5.864212000,-5.814877000,-5.440188000,-4.602649000,-5.846861000,-5.191502000,-5.331589000,-4.903212000,-5.926352000,-5.634512000,-5.153661000,-6.689832000,-5.645298000,-5.369442000,-3.798394000,-5.358871000,-4.764363000,-5.636243000,-6.248285000,-5.598876000
-3.499170000,-5.372820000,-5.353481000,-5.043690000,-5.550665000,-5.561497000,-5.082462000,-3.976191000,-5.374814000,-4.830376000,-5.248337000,-4.882542000,-5.481912000,-5.202577000,-4.806824000,-6.465399000,-5.515991000,-5.213043000,-3.520642000,-5.192125000,-4.425337000,-5.472858000,-6.116834000,-5.448821000
