0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6.402437000,6.684988000,7.472882000,7.520705000,6.551744000,6.103717000,6.494633000,6.834234000,7.382471000,5.908701000,9.364017000,9.464437000,5.207320000,4.280089000,9.747134000,10.824142000,6.384332000,4.974305000,12.601025000,11.360314000,10.465388000,5.832129000,5.149250000
7.202159000,7.110869000,8.471176000,8.162005000,7.571932000,6.749965000,7.129653000,7.590129000,8.307382000,6.560566000,10.446178000,9.998483000,6.020239000,5.353573000,11.078659000,12.035739000,7.338601000,5.895108000,13.825962000,12.906422000,11.875959000,6.516729000,6.003858000
7.832872000,7.326524000,9.460548000,8.632427000,8.409340000,7.198757000,7.582131000,8.053418000,8.873786000,6.851070000,11.836087000,10.814713000,6.566224000,6.288844000,12.333399000,13.142305000,8.032021000,6.535073000,14.949244000,14.334608000,13.167698000,7.040524000,6.650886000
8.381356000,7.443039000,10.533919000,9.048930000,9.185191000,7.564305000,7.964206000,8.339505000,9.151394000,6.929672000,13.462467000,11.906763000,6.898697000,7.142099000,13.497603000,14.056085000,8.598005000,7.030111000,15.821877000,15.507890000,14.234664000,7.482271000,7.197332000
8.985491000,7.626077000,11.734002000,9.558796000,10.071321000,8.031006000,8.446445000,8.663238000,9.348209000,7.070247000,15.169618000,13.148580000,7.175789000,8.077824000,14.633451000,14.746864000,9.312295000,7.665784000,16.361721000,16.378975000,15.031260000,7.997097000,7.826814000
9.774207000,8.042873000,13.027210000,10.279359000,11.183187000,8.773218000,9.175402000,9.237020000,9.712861000,7.531817000,16.803766000,14.372115000,7.602752000,9.235977000,15.704651000,15.207985000,10.392846000,8.691729000,16.589306000,16.957951000,15.545566000,8.739722000,8.684238000
10.810233000,8.795881000,14.331652000,11.251107000,12.510212000,9.851080000,10.193105000,10.153811000,10.400330000,8.411471000,18.213865000,15.431252000,8.326985000,10.609175000,16.555265000,15.447102000,11.835157000,10.140936000,16.589983000,17.271591000,15.780383000,9.762766000,9.774482000
12.066491000,9.877994000,15.563387000,12.434457000,13.936112000,11.165213000,11.417790000,11.340240000,11.403223000,9.603704000,19.238455000,16.228748000,9.355175000,12.037955000,17.031551000,15.482184000,13.445655000,11.826669000,16.425941000,17.331827000,15.742718000,10.990945000,10.977465000
13.432956000,11.173345000,16.657915000,13.739916000,15.312804000,12.514667000,12.689808000,12.609788000,12.587476000,10.892602000,19.764196000,16.727064000,10.561908000,13.315207000,17.089430000,15.324231000,15.006380000,13.499302000,16.090576000,17.125910000,15.434895000,12.304677000,12.146215000
14.749778000,12.494517000,17.565863000,15.055513000,16.518677000,13.704034000,13.842069000,13.767291000,13.782151000,12.080048000,19.804590000,16.947075000,11.769530000,14.295807000,16.784828000,14.967757000,16.385427000,14.981650000,15.547107000,16.634449000,14.854855000,13.617246000,13.170062000
15.858751000,13.642348000,18.245209000,16.261892000,17.471842000,14.616834000,14.752124000,14.686497000,14.847157000,13.051008000,19.504236000,16.939793000,12.832820000,14.937516000,16.187822000,14.400062000,17.527821000,16.186514000,14.785730000,15.859855000,14.015025000,14.861594000,13.973339000
16.654753000,14.466598000,18.663925000,17.250330000,18.133364000,15.222634000,15.364824000,15.324008000,15.695168000,13.765146000,19.046143000,16.742579000,13.671537000,15.277761000,15.329502000,13.616431000,18.408913000,17.077274000,13.831066000,14.842884000,12.962883000,15.944873000,14.508759000
17.100992000,14.898847000,18.802967000,17.946081000,18.512178000,15.548277000,15.690774000,15.694254000,16.287111000,14.225224000,18.535845000,16.357182000,14.262429000,15.383832000,14.210692000,12.634459000,19.019730000,17.648998000,12.719011000,13.655079000,11.777381000,16.763432000,14.762427000
17.206480000,14.945092000,18.653242000,18.317232000,18.650259000,15.643338000,15.782254000,15.839452000,16.618065000,14.452055000,17.963018000,15.763967000,14.617074000,15.305959000,12.842983000,11.504002000,19.358927000,17.916920000,11.491467000,12.376428000,10.538783000,17.253326000,14.744838000
16.997660000,14.654115000,18.216000000,18.361488000,18.582548000,15.542900000,15.690863000,15.803584000,16.697931000,14.461815000,17.245253000,14.954621000,14.758700000,15.056485000,11.299997000,10.301291000,19.417856000,17.894632000,10.201938000,11.073231000,9.303514000,17.404593000,14.468225000
16.508894000,14.088876000,17.508251000,18.087194000,18.312004000,15.247237000,15.433226000,15.612097000,16.534126000,14.254381000,16.299166000,13.953724000,14.702023000,14.619061000,9.748144000,9.100083000,19.182091000,17.578558000,8.905811000,9.789662000,8.105515000,17.237413000,13.940239000
15.785483000,13.315195000,16.570766000,17.507818000,17.817389000,14.731395000,14.991029000,15.261712000,16.127897000,13.822520000,15.102448000,12.816693000,14.449278000,13.973850000,8.387349000,7.944032000,18.649006000,16.959772000,7.643131000,8.554139000,6.971133000,16.775099000,13.178220000
14.881313000,12.396686000,15.467242000,16.648851000,17.083904000,13.978341000,14.340369000,14.731993000,15.486260000,13.171978000,13.716297000,11.609548000,14.000286000,13.121928000,7.309206000,6.845834000,17.840166000,16.048454000,6.438329000,7.387067000,5.922837000,16.039244000,12.223339000
13.849389000,11.393534000,14.272296000,15.554703000,16.127714000,13.005782000,13.482043000,14.009061000,14.635267000,12.337113000,12.249947000,10.387769000,13.366832000,12.095569000,6.438446000,5.806802000,16.805782000,14.888944000,5.313216000,6.297352000,4.972080000,15.058204000,11.134103000
