2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
-2.785258000,-7.184042000,-5.766201000,-8.684164000,-5.909317000,-9.103749000,-6.546665000,-6.142641000,-5.577083000,-8.290558000,-9.475208000,-10.025337000,-7.722840000,-9.189507000,-10.004930000,-11.409915000,-10.896041000,-9.436091000,-8.038954000,-8.317231000,-8.226398000,-8.921567000,-10.359729000,-10.656828000
-2.637367000,-6.124261000,-4.386112000,-7.729258000,-4.731141000,-8.171968000,-5.628890000,-5.057075000,-4.117479000,-7.228125000,-8.558200000,-9.106434000,-6.589797000,-8.813404000,-9.441527000,-10.879479000,-10.517025000,-8.250729000,-6.511009000,-6.891180000,-6.501801000,-8.746456000,-9.917525000,-10.469083000
-2.462246000,-4.902309000,-3.136303000,-6.769367000,-3.745321000,-6.857622000,-4.653481000,-4.359820000,-3.040981000,-5.976304000,-7.179047000,-7.707019000,-5.159491000,-7.670568000,-8.372178000,-9.744042000,-9.454785000,-6.831766000,-5.238904000,-5.450369000,-4.744289000,-8.072411000,-8.712166000,-9.334723000
-2.075869000,-3.884915000,-2.384969000,-5.924160000,-3.150704000,-5.428967000,-3.954737000,-3.994075000,-2.372964000,-4.919396000,-5.724514000,-6.283082000,-3.857499000,-6.256359000,-7.210750000,-8.406509000,-8.160462000,-5.618656000,-4.584518000,-4.396053000,-3.514709000,-7.058199000,-7.055302000,-7.555377000
-1.467675000,-3.161140000,-2.101190000,-5.210165000,-2.933701000,-4.059321000,-3.666050000,-3.751507000,-1.945999000,-4.244261000,-4.460892000,-5.125762000,-2.961293000,-5.074533000,-6.327623000,-7.265210000,-7.101458000,-4.779294000,-4.454234000,-3.738117000,-2.929551000,-5.856969000,-5.326661000,-5.583582000
-0.746768000,-2.563523000,-1.938082000,-4.601378000,-2.924544000,-2.855477000,-3.654984000,-3.436487000,-1.573088000,-3.871003000,-3.444941000,-4.247458000,-2.492424000,-4.346958000,-5.828855000,-6.492099000,-6.478463000,-4.164329000,-4.407709000,-3.209375000,-2.708144000,-4.565414000,-3.789433000,-3.802169000
-0.021227000,-1.899975000,-1.556476000,-4.086710000,-2.950081000,-1.929340000,-3.630348000,-2.975403000,-1.197313000,-3.568667000,-2.593884000,-3.518230000,-2.303722000,-3.979924000,-5.552970000,-5.987034000,-6.157573000,-3.508962000,-4.033432000,-2.575062000,-2.500190000,-3.259551000,-2.529784000,-2.388322000
0.661357000,-1.161705000,-0.925834000,-3.673099000,-2.931907000,-1.407269000,-3.354921000,-2.412207000,-0.903207000,-3.154649000,-1.841552000,-2.863015000,-2.236843000,-3.722209000,-5.223712000,-5.518413000,-5.835718000,-2.716293000,-3.271883000,-1.849311000,-2.179060000,-2.068344000,-1.518881000,-1.310549000
1.288290000,-0.510187000,-0.318831000,-3.344126000,-2.865083000,-1.354459000,-2.802804000,-1.826809000,-0.800640000,-2.615786000,-1.239233000,-2.320879000,-2.215342000,-3.374974000,-4.640306000,-4.929246000,-5.301876000,-1.949378000,-2.389742000,-1.243199000,-1.868980000,-1.177922000,-0.729986000,-0.460769000
