2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
-7.708587000,-6.292670000,-6.480557000,-5.564930000,-10.008266000,-6.332465000,-5.278022000,-6.284586000,-9.113586000,-7.871887000,-2.077055000,-5.729811000,-9.222131000,-10.299738000,-3.529308000,-3.806526000,-9.276021000,-10.823561000,-3.087369000,-2.380252000,-3.011031000,-9.143500000,-9.411831000
-6.733584000,-4.972229000,-5.122456000,-4.314067000,-8.430861000,-4.191544000,-4.204809000,-4.817616000,-7.825236000,-6.947221000,-1.659178000,-5.441421000,-7.858444000,-9.545097000,-3.152189000,-3.442418000,-8.519139000,-9.934704000,-1.778948000,-1.625764000,-1.271843000,-7.572947000,-7.630988000
-5.974372000,-3.958413000,-4.026237000,-3.319420000,-6.929326000,-2.587424000,-3.818946000,-3.774068000,-6.570107000,-6.143508000,-2.028778000,-5.445584000,-6.500062000,-8.183457000,-2.113401000,-2.554309000,-7.862527000,-8.784125000,-0.236465000,-0.328522000,0.730804000,-6.291414000,-5.954143000
-5.571797000,-3.458739000,-3.229863000,-2.750023000,-5.795167000,-1.836057000,-4.050139000,-3.291768000,-5.510277000,-5.607439000,-3.028830000,-5.380331000,-5.363509000,-6.621855000,-0.644152000,-1.210981000,-7.372469000,-7.706656000,1.388498000,1.227176000,2.519185000,-5.513871000,-4.759951000
-5.530549000,-3.481138000,-2.639351000,-2.615639000,-5.128702000,-1.966334000,-4.655862000,-3.378451000,-4.801200000,-5.347008000,-4.168690000,-4.846148000,-4.579260000,-5.215566000,0.640363000,0.227946000,-6.941997000,-6.849907000,2.863333000,2.569070000,3.650176000,-5.234290000,-4.123638000
-5.693957000,-3.796710000,-2.082965000,-2.724556000,-4.806540000,-2.633053000,-5.274746000,-3.834939000,-4.488561000,-5.210810000,-4.831486000,-3.676178000,-4.187581000,-4.132205000,1.066058000,1.312852000,-6.403296000,-6.130889000,3.866906000,3.277430000,3.878911000,-5.198938000,-3.818228000
-5.775312000,-4.009253000,-1.399672000,-2.735211000,-4.516629000,-3.215402000,-5.518579000,-4.249941000,-4.395288000,-4.895211000,-4.585590000,-2.054956000,-4.077497000,-3.269559000,0.357588000,1.754758000,-5.591993000,-5.278162000,4.121908000,3.202250000,3.279217000,-5.012660000,-3.432758000
-5.486318000,-3.751451000,-0.532761000,-2.317186000,-3.908001000,-3.108149000,-5.112330000,-4.159338000,-4.149738000,-4.065894000,-3.431983000,-0.419350000,-3.954409000,-2.321975000,-1.175586000,1.560098000,-4.384655000,-3.986698000,3.596686000,2.523801000,2.234953000,-4.354953000,-2.603349000
-4.699646000,-2.889478000,0.434474000,-1.338617000,-2.807846000,-2.047825000,-4.015682000,-3.306395000,-3.411533000,-2.575188000,-1.817187000,0.759737000,-3.449730000,-1.023151000,-2.901771000,0.991394000,-2.777388000,-2.160508000,2.558883000,1.621704000,1.245604000,-3.172695000,-1.248196000
-3.518237000,-1.563444000,1.325376000,0.057932000,-1.347219000,-0.243335000,-2.432469000,-1.791060000,-2.124908000,-0.611358000,-0.382001000,1.196927000,-2.346980000,0.604488000,-4.277213000,0.391923000,-0.959548000,-0.055822000,1.417510000,0.853700000,0.659257000,-1.696537000,0.379137000
-2.213198000,-0.062888000,1.960811000,1.541526000,0.109926000,1.756238000,-0.716440000,0.004960000,-0.576978000,1.347604000,0.386718000,0.920392000,-0.745741000,2.202012000,-5.035716000,-0.005263000,0.699892000,1.819480000,0.499297000,0.392144000,0.533138000,-0.273028000,1.833270000
-1.099911000,1.313824000,2.245513000,2.764343000,1.165555000,3.328072000,0.743864000,1.615613000,0.768445000,2.744600000,0.396796000,0.242408000,0.959278000,3.262133000,-5.130302000,-0.158638000,1.780748000,2.963808000,-0.069998000,0.205585000,0.705217000,0.814643000,2.687112000
-0.413519000,2.335860000,2.213176000,3.512316000,1.577032000,4.031103000,1.629015000,2.671755000,1.525207000,3.200691000,-0.060500000,-0.423462000,2.262306000,3.425584000,-4.622241000,-0.159952000,2.017968000,3.131191000,-0.335446000,0.161688000,0.985377000,1.417050000,2.728951000
-0.218995000,2.880961000,2.006623000,3.770687000,1.345149000,3.773081000,1.788731000,3.007005000,1.576772000,2.689628000,-0.557287000,-0.784905000,2.794958000,2.693916000,-3.654252000,-0.119287000,1.464132000,2.458047000,-0.414778000,0.155333000,1.287179000,1.514940000,2.079485000
-0.400007000,2.963050000,1.797796000,3.689714000,0.678059000,2.831277000,1.303188000,2.682095000,1.109268000,1.532880000,-0.808900000,-0.782409000,2.506596000,1.420099000,-2.473960000,-0.085087000,0.477162000,1.397347000,-0.410322000,0.175873000,1.614287000,1.203926000,1.129856000
-0.738027000,2.717487000,1.699014000,3.479421000,-0.127513000,1.702316000,0.447722000,1.932286000,0.474689000,0.217790000,-0.782485000,-0.531977000,1.670103000,0.094485000,-1.392793000,-0.025374000,-0.478689000,0.471010000,-0.356086000,0.285194000,1.975480000,0.667453000,0.307592000
-1.024944000,2.332668000,1.718260000,3.301103000,-0.815997000,0.847352000,-0.437694000,1.067043000,-0.014296000,-0.841975000,-0.608585000,-0.193546000,0.715035000,-0.909253000,-0.628349000,0.132717000,-1.081262000,-0.005547000,-0.216563000,0.544319000,2.349651000,0.115584000,-0.155393000
-1.133679000,1.967238000,1.779957000,3.214436000,-1.247878000,0.485036000,-1.095802000,0.363528000,-0.219164000,-1.456293000,-0.426230000,0.118857000,0.001802000,-1.456671000,-0.151861000,0.436114000,-1.272843000,-0.034511000,0.051485000,0.949263000,2.711169000,-0.293285000,-0.275067000
-1.026410000,1.699060000,1.786867000,3.194069000,-1.399938000,0.553022000,-1.429024000,-0.015317000,-0.172369000,-1.652934000,-0.294894000,0.357112000,-0.319017000,-1.609434000,0.248910000,0.863722000,-1.200155000,0.165304000,0.429806000,1.418017000,3.038921000,-0.497098000,-0.189961000
-0.724167000,1.526694000,1.679453000,3.183291000,-1.316634000,0.833094000,-1.481970000,-0.049915000,0.013940000,-1.566153000,-0.196473000,0.528010000,-0.300986000,-1.504926000,0.737338000,1.336639000,-1.059117000,0.351845000,0.835439000,1.838966000,3.295927000,-0.507234000,-0.010722000
