"V1","V2","V3","V4","V5"
0.00068,0.00087,0.00136,0.00066,0.00334
0.00049,0.00118,0.00113,0.00093,0.00351
4e-04,0.00173,0.00106,0.00137,0.00373
0.00045,0.00248,0.00116,0.00198,0.00402
0.00061,0.00332,0.00139,0.00265,0.00429
0.00088,0.00413,0.00168,0.00327,0.00447
0.00123,0.00488,0.00202,0.00383,0.00449
0.00174,0.0057,0.00247,0.00447,0.00444
0.00264,0.00686,0.00322,0.00546,0.00459
0.00421,0.00854,0.0044,0.00703,0.00522
0.00648,0.01082,0.00612,0.0092,0.00656
0.00937,0.01368,0.00833,0.01185,0.00863
0.01269,0.01702,0.01093,0.01488,0.0113
0.01629,0.02067,0.01382,0.01814,0.01441
0.02004,0.02438,0.01695,0.02151,0.01776
0.02381,0.02794,0.02014,0.02482,0.02121
0.02747,0.03119,0.02325,0.02793,0.02459
0.03088,0.03401,0.02611,0.03076,0.0278
0.03388,0.03637,0.02863,0.03322,0.03076
0.03638,0.03824,0.03077,0.03528,0.03339
0.0384,0.03963,0.03256,0.03693,0.03564
0.04001,0.04061,0.03405,0.03823,0.03749
0.04132,0.0413,0.03529,0.03924,0.03898
0.04238,0.04178,0.03635,0.04006,0.04018
0.04325,0.04213,0.0373,0.04074,0.04116
0.04391,0.04236,0.0382,0.04134,0.04198
0.04441,0.04249,0.03905,0.04185,0.04268
0.04475,0.0425,0.03988,0.04231,0.04327
0.04497,0.04239,0.04068,0.04273,0.04378
0.04507,0.04215,0.0414,0.04311,0.04418
0.04503,0.04179,0.04202,0.04342,0.04452
0.04486,0.04135,0.04252,0.04365,0.04479
0.04454,0.04082,0.04285,0.04378,0.04498
0.04405,0.04024,0.04301,0.04376,0.04505
0.0434,0.03959,0.04302,0.04358,0.04499
0.04265,0.03896,0.04288,0.04323,0.04478
0.04183,0.03835,0.04264,0.04269,0.04444
0.04096,0.03779,0.04232,0.04202,0.04398
0.04005,0.03725,0.04196,0.04123,0.04343
0.03913,0.03673,0.04157,0.04036,0.04279
0.03825,0.03621,0.04116,0.03944,0.0421
0.03741,0.03569,0.04072,0.03851,0.04137
0.03661,0.03519,0.04024,0.03756,0.04064
0.03583,0.03472,0.03972,0.03661,0.03989
0.03507,0.03427,0.03919,0.03567,0.03914
0.03434,0.03387,0.03864,0.03477,0.03841
0.03364,0.03352,0.03811,0.03393,0.03771
0.03298,0.03324,0.0376,0.03319,0.03703
0.0324,0.03306,0.0371,0.03253,0.03641
0.03193,0.03298,0.03666,0.03199,0.03585
0.03154,0.03298,0.03626,0.03157,0.03538
0.03123,0.03306,0.03594,0.0313,0.03501
0.031,0.03324,0.03573,0.03118,0.03474
0.03089,0.0335,0.03565,0.03122,0.0346
0.03087,0.03378,0.03568,0.03139,0.03456
0.03093,0.03413,0.03584,0.03171,0.03462
0.03109,0.03453,0.03608,0.03213,0.03478
0.03131,0.03497,0.03639,0.03261,0.03497
0.03158,0.03544,0.03676,0.03314,0.03521
0.03187,0.03595,0.03721,0.03376,0.0355
0.03217,0.03647,0.03767,0.03441,0.03581
0.03251,0.03698,0.03816,0.03511,0.03612
0.03287,0.03747,0.03867,0.03582,0.03645
0.03323,0.03795,0.03917,0.03651,0.03679
0.03356,0.03839,0.03964,0.03715,0.03713
0.03386,0.03882,0.04005,0.03773,0.03743
0.03412,0.03921,0.0404,0.03823,0.03771
0.03438,0.03953,0.04066,0.03864,0.03792
0.03463,0.03979,0.04084,0.03896,0.0381
0.03485,0.03999,0.04092,0.03921,0.0382
0.03505,0.04014,0.04093,0.03939,0.03821
0.03523,0.04024,0.04085,0.03953,0.03815
0.03529,0.0403,0.04066,0.03957,0.03799
0.03525,0.04028,0.0404,0.03953,0.03773
0.03512,0.04021,0.04005,0.03942,0.03735
0.03491,0.04005,0.03957,0.03922,0.03683
0.03463,0.03976,0.03897,0.03885,0.03617
0.03422,0.03923,0.03823,0.03824,0.03538
0.03365,0.03847,0.03734,0.03742,0.03446
0.03291,0.03751,0.03629,0.03644,0.03337
0.03197,0.03632,0.0351,0.0353,0.03211
0.03081,0.03488,0.03372,0.03397,0.03064
0.02943,0.03321,0.03215,0.03246,0.02896
0.02781,0.03129,0.03035,0.03072,0.02707
0.02599,0.0292,0.02836,0.02878,0.025
0.02401,0.02696,0.02622,0.02664,0.02278
0.0219,0.02464,0.02395,0.02435,0.02045
0.01969,0.02226,0.02157,0.02197,0.01804
0.01743,0.01984,0.01912,0.01951,0.0156
0.01516,0.01738,0.01664,0.01702,0.01319
0.01295,0.01488,0.01422,0.01458,0.01088
0.01084,0.01228,0.01188,0.01225,0.0087
0.00887,0.00974,0.00968,0.01009,0.00672
0.00703,0.00746,0.00766,0.00811,0.00495
0.00535,0.00551,0.00586,0.0063,0.00342
0.00384,0.00388,0.0043,0.00461,0.00217
0.00257,0.00258,0.003,0.0031,0.00116
0.00153,0.00154,0.00194,0.00187,4e-04
0.00071,0.00072,0.0011,0.00089,-0.00016
1e-04,0.00011,0.00045,0.00014,-0.00054
-0.00033,-0.00035,-8e-05,-0.00043,-0.00083
