KRX,KRY,KRZ,KLX,KLY,KLZ, MRX,MRY,MRZ,MLX,MLY,MLZ
1,1,1,1,1,1
1,1,1,1,1,1
1,1,1,1,1,1
1,1,-1,1,1,-1
1,1,1,1,1,1
1,1,1,1,1,1
