1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
-3.920604000,-3.833609000,-3.622198000,-4.013245000,-3.601568000,-3.946604000,-4.117419000,-4.753372000,-4.750665000,-3.966151000,-4.265730000,-4.274923000,-3.974384000,-3.834933000,-4.340418000,-3.546990000,-3.980012000,-4.152675000,-3.640119000,-4.297318000,-3.987729000,-3.410695000,-3.924756000,-3.924866000,-4.112651000,-3.720323000,-4.379550000,-3.784639000,-4.369956000,-4.347200000,-2.766217000,-3.686454000,-4.158495000,-3.662882000,-4.306273000,-4.042643000,-4.025265000,-4.137639000,-4.494260000,-4.466777000,-3.711235000,-5.646625000,-4.160266000,-4.537397000,-3.764286000
-3.392295000,-3.341686000,-3.212292000,-3.278972000,-3.130163000,-3.720923000,-3.324343000,-4.165199000,-4.419159000,-3.629917000,-3.768156000,-3.505747000,-3.497965000,-3.409234000,-3.422694000,-3.332760000,-3.497132000,-3.699000000,-3.093946000,-3.634759000,-3.361837000,-2.604963000,-3.515993000,-3.498242000,-3.547261000,-3.181144000,-3.785965000,-3.407819000,-4.061982000,-3.883809000,-2.108021000,-3.044071000,-3.516449000,-3.109444000,-3.597255000,-3.785302000,-3.826664000,-3.983410000,-3.956057000,-3.997358000,-3.413596000,-4.525447000,-3.712791000,-4.199823000,-3.312102000
-2.551802000,-2.698586000,-2.632654000,-2.627418000,-2.642543000,-3.520791000,-2.752476000,-3.356677000,-3.911302000,-3.059756000,-3.146909000,-2.665158000,-2.822031000,-2.935009000,-2.750210000,-3.350142000,-2.869743000,-3.308260000,-2.548649000,-3.069424000,-2.789032000,-2.081635000,-3.247220000,-3.107115000,-2.931559000,-2.638059000,-3.450218000,-3.144686000,-3.605615000,-3.371297000,-1.686047000,-2.484272000,-2.764105000,-2.537241000,-3.152456000,-3.486117000,-3.486104000,-3.520069000,-3.186580000,-3.445823000,-2.996263000,-3.458102000,-3.315226000,-3.807479000,-2.858230000
-1.865860000,-2.250773000,-2.175637000,-2.382383000,-2.391244000,-3.544100000,-2.745693000,-2.607179000,-3.417437000,-2.536242000,-2.697378000,-2.127950000,-2.264101000,-2.639849000,-2.719222000,-3.587039000,-2.544616000,-3.250414000,-2.332418000,-2.897782000,-2.552208000,-2.214852000,-3.229272000,-2.967083000,-2.585267000,-2.504724000,-3.442634000,-3.074631000,-3.186270000,-3.023504000,-1.704863000,-2.334728000,-2.285989000,-2.274627000,-3.169124000,-3.308709000,-3.104693000,-2.751765000,-2.522501000,-3.027406000,-2.587251000,-2.900999000,-3.136147000,-3.576751000,-2.647378000
-1.832890000,-2.334919000,-2.188801000,-2.602530000,-2.555355000,-3.877408000,-3.251318000,-2.367487000,-3.288009000,-2.449124000,-2.714812000,-2.158785000,-2.191333000,-2.751251000,-3.356068000,-3.983813000,-2.825445000,-3.602299000,-2.610270000,-3.256901000,-2.703602000,-2.894705000,-3.526311000,-3.140631000,-2.719187000,-2.899549000,-3.702097000,-3.236961000,-3.113165000,-3.119873000,-2.087895000,-2.699066000,-2.344930000,-2.479267000,-3.606288000,-3.402005000,-2.917469000,-2.075840000,-2.337049000,-2.975742000,-2.494145000,-3.140023000,-3.264817000,-3.713667000,-2.811477000
-2.441377000,-2.901266000,-2.734609000,-3.108626000,-3.027663000,-4.395750000,-3.978748000,-2.868814000,-3.708084000,-2.925077000,-3.253090000,-2.706716000,-2.716949000,-3.308055000,-4.337984000,-4.452701000,-3.543012000,-4.227532000,-3.270432000,-3.951573000,-3.166334000,-3.757775000,-4.081069000,-3.515858000,-3.260281000,-3.656295000,-4.092801000,-3.599305000,-3.517059000,-3.710560000,-2.605696000,-3.361553000,-2.873065000,-3.044497000,-4.250214000,-3.773079000,-3.079572000,-1.988269000,-2.634549000,-3.312525000,-2.920662000,-4.017842000,-3.659190000,-4.208552000,-3.274995000
-3.348317000,-3.639191000,-3.569036000,-3.647624000,-3.517161000,-4.871064000,-4.641219000,-3.909547000,-4.465896000,-3.729224000,-4.034789000,-3.441555000,-3.526026000,-4.111571000,-5.134588000,-4.877559000,-4.313623000,-4.866719000,-4.029294000,-4.580221000,-3.762986000,-4.467619000,-4.688783000,-3.923465000,-3.921219000,-4.442986000,-4.482275000,-4.061328000,-4.198976000,-4.486670000,-3.061084000,-3.963297000,-3.606451000,-3.788701000,-4.844848000,-4.288327000,-3.522233000,-2.521776000,-3.135173000,-3.840217000,-3.780587000,-5.062263000,-4.156139000,-4.804630000,-3.843100000
-4.214957000,-4.291440000,-4.344635000,-4.011037000,-3.834480000,-5.065739000,-5.072131000,-5.017176000,-5.085772000,-4.498287000,-4.625535000,-4.011993000,-4.149029000,-4.808865000,-5.440797000,-5.140243000,-4.845667000,-5.227319000,-4.619171000,-4.869725000,-4.267451000,-4.798500000,-5.122686000,-4.243196000,-4.421310000,-4.915101000,-4.776367000,-4.493685000,-4.815636000,-5.043560000,-3.372328000,-4.268346000,-4.235911000,-4.471400000,-5.199533000,-4.746696000,-4.028852000,-3.353371000,-3.578117000,-4.301919000,-4.730809000,-5.861866000,-4.569632000,-5.192138000,-4.308733000
-4.809301000,-4.681994000,-4.804380000,-4.125608000,-3.970377000,-4.957042000,-5.256699000,-5.795961000,-5.261970000,-4.966941000,-4.795860000,-4.275065000,-4.374751000,-5.161543000,-5.410307000,-5.189767000,-5.052580000,-5.233496000,-4.921019000,-4.826756000,-4.549711000,-4.747363000,-5.302723000,-4.421707000,-4.632587000,-4.997157000,-4.915047000,-4.785003000,-5.145963000,-5.245692000,-3.549229000,-4.278035000,-4.580986000,-4.836627000,-5.278820000,-4.987428000,-4.391593000,-4.141582000,-3.846329000,-4.519146000,-5.356413000,-6.262586000,-4.814617000,-5.250639000,-4.540301000
