1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
2.585165000,1.696275000,2.319098000,1.030339000,1.032162000,1.693641000,2.275024000,1.302142000,1.465748000,1.595456000,-0.835333000,0.784477000,1.881034000,2.604747000,1.529406000,2.399896000,1.041242000,0.973399000,1.983150000,1.896923000,0.956936000,1.977318000,2.122822000,1.489370000,2.197193000,0.179896000,1.216614000,1.956629000,2.315902000,1.757972000,2.088968000,1.070041000,1.779079000,1.623356000,1.656218000,1.920677000
2.313359000,1.374307000,1.958586000,0.312754000,0.593340000,1.085596000,1.853145000,0.840832000,0.944006000,1.331493000,-1.332739000,0.379052000,1.249568000,2.249328000,1.149462000,1.968285000,0.273452000,0.330945000,1.244743000,1.341566000,0.442217000,1.516645000,1.441005000,0.874346000,1.789128000,-0.351033000,0.783478000,1.306708000,1.991285000,1.283419000,1.629933000,0.407951000,1.215285000,1.340937000,1.463927000,1.474693000
1.969831000,0.888425000,1.406636000,-0.433421000,-0.006531000,0.362339000,1.448761000,0.364967000,0.330605000,0.837349000,-1.149798000,-0.185772000,0.414565000,1.888844000,0.733115000,1.253936000,-0.432678000,-0.342285000,0.315289000,0.795254000,-0.011405000,0.880903000,1.053995000,0.305546000,1.202173000,-0.710995000,0.219375000,0.542313000,1.639355000,0.709677000,1.018160000,-0.235928000,0.581345000,0.958530000,1.200625000,0.898957000
1.704775000,0.321509000,0.809648000,-0.826577000,-0.423143000,-0.128000000,1.231456000,0.181377000,-0.094158000,0.280009000,-0.311227000,-0.493710000,-0.148666000,1.710227000,0.473188000,0.571689000,-0.773385000,-0.564017000,-0.268219000,0.602045000,-0.126044000,0.368176000,1.112540000,0.116133000,0.752555000,-0.767283000,-0.219662000,-0.007698000,1.378199000,0.375011000,0.560529000,-0.304650000,0.235287000,0.740085000,0.975975000,0.483876000
1.637877000,-0.114104000,0.391541000,-0.589132000,-0.281223000,-0.048865000,1.322956000,0.486852000,-0.086230000,0.087166000,0.839483000,-0.162780000,-0.010097000,1.846199000,0.536783000,0.422764000,-0.561861000,-0.142610000,-0.110133000,0.973865000,0.207774000,0.285513000,1.570854000,0.492624000,0.749448000,-0.453477000,-0.199354000,-0.032596000,1.329331000,0.528393000,0.579758000,0.294659000,0.507779000,0.969747000,0.976340000,0.524635000
1.799160000,-0.134938000,0.390827000,0.212553000,0.413936000,0.620561000,1.734359000,1.214275000,0.409155000,0.532144000,1.864378000,0.685026000,0.769572000,2.290524000,0.973774000,0.963922000,0.158017000,0.695344000,0.710563000,1.848156000,0.852062000,0.713903000,2.226347000,1.337883000,1.276852000,0.192864000,0.454085000,0.531108000,1.548692000,1.165054000,1.139462000,1.138943000,1.319168000,1.656551000,1.290357000,1.019226000
2.140445000,0.333497000,0.870653000,1.227535000,1.239908000,1.540539000,2.331982000,2.079494000,1.256009000,1.444409000,2.474616000,1.618938000,1.768924000,2.890660000,1.676715000,1.862749000,1.121136000,1.557863000,1.746212000,2.907890000,1.553514000,1.471352000,2.821694000,2.339502000,2.116318000,0.988500000,1.481723000,1.476533000,2.007491000,2.050590000,1.979192000,1.754774000,2.217832000,2.560684000,1.783538000,1.763430000
2.550613000,1.044220000,1.593848000,2.038638000,1.829422000,2.272717000,2.903335000,2.766322000,2.176062000,2.399303000,2.617554000,2.303918000,2.615698000,3.437894000,2.430079000,2.664044000,1.981446000,2.190827000,2.526494000,3.740667000,2.104435000,2.221768000,3.197501000,3.162551000,2.875630000,1.674847000,2.352734000,2.385261000,2.578245000,2.857968000,2.716465000,2.042898000,2.790856000,3.418932000,2.274975000,2.546440000
2.901168000,1.684568000,2.238301000,2.496915000,2.162112000,2.642550000,3.289228000,3.096103000,2.931267000,3.051236000,2.416401000,2.665679000,3.153899000,3.799625000,3.032342000,3.138577000,2.496189000,2.534450000,2.875828000,4.074126000,2.411821000,2.738138000,3.350344000,3.609531000,3.302423000,2.079265000,2.781707000,2.906527000,3.088012000,3.345106000,3.121956000,2.195250000,2.995045000,4.004584000,2.675041000,3.181424000
