V1,  V2,  V3,  V4,  V5,  V6,  V7,  V8,  V9,  V10,  V11,  V12,  V13,  V14,  V15,  V16,  V17,  V18,  V19,  V20,  V21,  V22,  V23,  V24,  V25,  V26,  V27,  V28,  V29,  V30,  V31,  V32,  V33,  V34,  V35,  V36,  V37,  V38,  V39,  V40,  V41,  V42,  V43,  V44,  V45,  V46,  V47,  V48,  V49,  V50,  V51,  V52,  V53,  V54,  V55,  V56,  V57,  V58,  V59,  V60,  V61,  V62,  V63,  V64,  V65,  V66,  V67,  V68,  V69,  V70,  V71,  V72,  V73,  V74,  V75,  V76,  V77,  V78,  V79,  V80,  V81,  V82,  V83,  V84,  V85,  V86,  V87,  V88,  V89,  V90,  V91,  V92,  V93,  V94,  V95,  V96,  V97,  V98,  V99,  X100,  X101
-0.070460000,-0.053450000,-0.029960000,-0.003440000,0.024040000,0.053120000,0.085200000,0.119720000,0.153990000,0.185350000,0.212880000,0.237320000,0.260020000,0.281820000,0.302110000,0.318570000,0.328100000,0.328550000,0.319480000,0.302050000,0.278780000,0.253510000,0.230860000,0.215010000,0.208250000,0.210070000,0.217620000,0.227060000,0.234970000,0.239050000,0.238210000,0.232620000,0.223640000,0.213560000,0.204860000,0.199370000,0.197770000,0.199560000,0.203500000,0.208180000,0.212500000,0.215800000,0.217870000,0.218930000,0.219480000,0.220040000,0.220870000,0.221850000,0.222520000,0.222340000,0.220950000,0.218450000,0.215440000,0.212740000,0.211020000,0.210490000,0.210830000,0.211470000,0.211830000,0.211600000,0.210690000,0.209220000,0.207410000,0.205530000,0.203700000,0.201890000,0.199930000,0.197640000,0.194850000,0.191390000,0.187020000,0.181570000,0.174850000,0.166800000,0.157440000,0.146910000,0.135430000,0.123340000,0.110880000,0.098190000,0.085270000,0.072080000,0.058680000,0.045240000,0.032110000,0.019740000,0.008620000,-0.000790000,-0.008240000,-0.013690000,-0.017290000,-0.019390000,-0.020430000,-0.020960000,-0.021550000,-0.022690000,-0.024610000,-0.027230000,-0.030110000,-0.032600000,-0.033930000
-0.001510000,0.030770000,0.050560000,0.043650000,0.006910000,-0.045480000,-0.087900000,-0.097860000,-0.068580000,-0.010340000,0.057880000,0.118590000,0.161130000,0.182260000,0.184460000,0.173570000,0.156300000,0.138160000,0.122510000,0.110640000,0.102430000,0.096850000,0.092510000,0.088200000,0.083300000,0.077950000,0.072910000,0.069060000,0.066820000,0.066020000,0.065990000,0.065790000,0.064600000,0.062030000,0.058240000,0.053670000,0.048740000,0.043820000,0.039180000,0.035110000,0.031830000,0.029440000,0.027890000,0.026960000,0.026440000,0.026160000,0.026010000,0.025960000,0.026020000,0.026190000,0.026500000,0.027020000,0.027860000,0.029020000,0.030400000,0.031870000,0.033340000,0.034840000,0.036290000,0.037490000,0.038150000,0.038080000,0.037350000,0.036220000,0.034970000,0.033690000,0.032250000,0.030380000,0.027800000,0.024250000,0.019510000,0.013450000,0.006200000,-0.001930000,-0.010540000,-0.019210000,-0.027540000,-0.035340000,-0.042620000,-0.049510000,-0.056070000,-0.062280000,-0.068050000,-0.073180000,-0.077340000,-0.080110000,-0.081300000,-0.081140000,-0.080040000,-0.078300000,-0.075820000,-0.072210000,-0.066720000,-0.058340000,-0.046080000,-0.029620000,-0.009970000,0.010400000,0.028070000,0.039980000,0.044550000
-0.029120000,0.015080000,0.063890000,0.111340000,0.152230000,0.183820000,0.206320000,0.222180000,0.234590000,0.246190000,0.258460000,0.271910000,0.286410000,0.301600000,0.316890000,0.331360000,0.343780000,0.352860000,0.357700000,0.358150000,0.354980000,0.349630000,0.343730000,0.338520000,0.334540000,0.331760000,0.329860000,0.328450000,0.327210000,0.325860000,0.324090000,0.321540000,0.317830000,0.312740000,0.306330000,0.298940000,0.291040000,0.283070000,0.275280000,0.267750000,0.260430000,0.253390000,0.246910000,0.241430000,0.237330000,0.234710000,0.233300000,0.232650000,0.232310000,0.232010000,0.231630000,0.231210000,0.230950000,0.231120000,0.232020000,0.233730000,0.236150000,0.239070000,0.242370000,0.245960000,0.249730000,0.253520000,0.257120000,0.260360000,0.263130000,0.265330000,0.266810000,0.267410000,0.267010000,0.265520000,0.262870000,0.258930000,0.253580000,0.246680000,0.238190000,0.228100000,0.216460000,0.203440000,0.189270000,0.174200000,0.158470000,0.142350000,0.126070000,0.109870000,0.094020000,0.078770000,0.064350000,0.050980000,0.038770000,0.027760000,0.017980000,0.009550000,0.002720000,-0.002300000,-0.005470000,-0.007060000,-0.007580000,-0.007580000,-0.007470000,-0.007500000,-0.007710000
-0.077950000,-0.032930000,0.012350000,0.049420000,0.072940000,0.084440000,0.091520000,0.102490000,0.121250000,0.146470000,0.174490000,0.202140000,0.227740000,0.250470000,0.269700000,0.284620000,0.294110000,0.296680000,0.290880000,0.276290000,0.254570000,0.229660000,0.206840000,0.190980000,0.184960000,0.188800000,0.199810000,0.213940000,0.227240000,0.236880000,0.241490000,0.240910000,0.235780000,0.227140000,0.216220000,0.204380000,0.193050000,0.183490000,0.176400000,0.171840000,0.169310000,0.168120000,0.167650000,0.167580000,0.167850000,0.168620000,0.170100000,0.172280000,0.174900000,0.177430000,0.179340000,0.180350000,0.180520000,0.180210000,0.179840000,0.179770000,0.180210000,0.181240000,0.182820000,0.184900000,0.187480000,0.190630000,0.194330000,0.198240000,0.201510000,0.202950000,0.201500000,0.196720000,0.188930000,0.179130000,0.168600000,0.158500000,0.149520000,0.141670000,0.134490000,0.127400000,0.120000000,0.112100000,0.103630000,0.094520000,0.084650000,0.074010000,0.062760000,0.051290000,0.040200000,0.030090000,0.021450000,0.014630000,0.009790000,0.006780000,0.005140000,0.004210000,0.003480000,0.002780000,0.002250000,0.002260000,0.003030000,0.004420000,0.005790000,0.006280000,0.005220000
0.045730000,0.095930000,0.141180000,0.176500000,0.199730000,0.211760000,0.215700000,0.215760000,0.216260000,0.220420000,0.229200000,0.241080000,0.252950000,0.261670000,0.265310000,0.263460000,0.256900000,0.247110000,0.236010000,0.225910000,0.219260000,0.218160000,0.223520000,0.234580000,0.248980000,0.263500000,0.275120000,0.281900000,0.283210000,0.279380000,0.271250000,0.259890000,0.246450000,0.232100000,0.217850000,0.204420000,0.192170000,0.181240000,0.171510000,0.162710000,0.154600000,0.146980000,0.139780000,0.132940000,0.126410000,0.120200000,0.114430000,0.109420000,0.105470000,0.102770000,0.101360000,0.101130000,0.101870000,0.103340000,0.105330000,0.107700000,0.110300000,0.113000000,0.115650000,0.118130000,0.120330000,0.122110000,0.123270000,0.123560000,0.122690000,0.120480000,0.116870000,0.112030000,0.106290000,0.100060000,0.093620000,0.087020000,0.080090000,0.072510000,0.063980000,0.054310000,0.043440000,0.031390000,0.018270000,0.004270000,-0.010290000,-0.025000000,-0.039460000,-0.053390000,-0.066550000,-0.078730000,-0.089620000,-0.098730000,-0.105450000,-0.109170000,-0.109370000,-0.105840000,-0.098860000,-0.089280000,-0.078420000,-0.067780000,-0.058550000,-0.051230000,-0.045450000,-0.040400000,-0.035410000
-0.025310000,0.018120000,0.066720000,0.110980000,0.141320000,0.153380000,0.150980000,0.144180000,0.143960000,0.157510000,0.186380000,0.227150000,0.273170000,0.316830000,0.351910000,0.375220000,0.386770000,0.388670000,0.383700000,0.374320000,0.362500000,0.349800000,0.337370000,0.325910000,0.315510000,0.305740000,0.295920000,0.285420000,0.273860000,0.261260000,0.247980000,0.234650000,0.222020000,0.210730000,0.201110000,0.193150000,0.186500000,0.180670000,0.175270000,0.170290000,0.166160000,0.163370000,0.162160000,0.162440000,0.163870000,0.166000000,0.168370000,0.170690000,0.172930000,0.175330000,0.178320000,0.182220000,0.187130000,0.192840000,0.198840000,0.204550000,0.209520000,0.213540000,0.216660000,0.219030000,0.220840000,0.222280000,0.223490000,0.224540000,0.225410000,0.225950000,0.225880000,0.224940000,0.223000000,0.220090000,0.216420000,0.212290000,0.207940000,0.203560000,0.199210000,0.194820000,0.190170000,0.184950000,0.178820000,0.171410000,0.162410000,0.151580000,0.138820000,0.124200000,0.107980000,0.090600000,0.072670000,0.054880000,0.037990000,0.022700000,0.009650000,-0.000690000,-0.008070000,-0.012580000,-0.014620000,-0.014840000,-0.013980000,-0.012700000,-0.011380000,-0.010080000,-0.008610000
-0.010540000,0.020290000,0.048240000,0.069180000,0.080460000,0.082460000,0.078650000,0.074050000,0.073200000,0.078880000,0.091920000,0.111580000,0.136250000,0.163810000,0.191890000,0.218020000,0.239880000,0.255500000,0.263610000,0.263860000,0.257040000,0.245120000,0.230890000,0.217460000,0.207610000,0.203120000,0.204410000,0.210430000,0.219180000,0.228270000,0.235620000,0.239790000,0.240140000,0.236700000,0.229980000,0.220890000,0.210500000,0.199850000,0.189780000,0.180820000,0.173160000,0.166660000,0.160990000,0.155790000,0.150810000,0.146030000,0.141610000,0.137700000,0.134330000,0.131400000,0.128710000,0.126010000,0.123090000,0.119770000,0.115980000,0.111810000,0.107590000,0.103830000,0.101060000,0.099610000,0.099520000,0.100550000,0.102340000,0.104560000,0.106940000,0.109340000,0.111620000,0.113680000,0.115430000,0.116780000,0.117600000,0.117750000,0.117030000,0.115280000,0.112360000,0.108170000,0.102670000,0.095890000,0.088010000,0.079320000,0.070210000,0.061040000,0.052160000,0.043810000,0.036130000,0.029210000,0.023060000,0.017640000,0.012910000,0.008770000,0.005130000,0.001870000,-0.001090000,-0.003790000,-0.006270000,-0.008610000,-0.010970000,-0.013560000,-0.016650000,-0.020510000,-0.025280000
-0.009860000,0.009550000,0.027800000,0.044390000,0.060150000,0.076880000,0.096010000,0.117710000,0.141200000,0.165730000,0.191180000,0.218000000,0.246630000,0.276810000,0.307120000,0.335240000,0.358540000,0.374880000,0.383040000,0.382990000,0.375760000,0.363050000,0.346810000,0.328820000,0.310430000,0.292510000,0.275620000,0.260060000,0.246030000,0.233600000,0.222730000,0.213190000,0.204610000,0.196520000,0.188480000,0.180120000,0.171280000,0.162020000,0.152560000,0.143220000,0.134360000,0.126270000,0.119160000,0.113140000,0.108230000,0.104380000,0.101460000,0.099280000,0.097630000,0.096340000,0.095270000,0.094350000,0.093580000,0.092960000,0.092510000,0.092260000,0.092230000,0.092470000,0.092970000,0.093720000,0.094700000,0.095820000,0.097010000,0.098220000,0.099400000,0.100450000,0.101260000,0.101630000,0.101320000,0.100070000,0.097680000,0.094000000,0.088980000,0.082630000,0.075040000,0.066390000,0.056930000,0.046970000,0.036820000,0.026790000,0.017050000,0.007700000,-0.001210000,-0.009620000,-0.017440000,-0.024540000,-0.030800000,-0.036130000,-0.040500000,-0.043890000,-0.046310000,-0.047750000,-0.048300000,-0.048110000,-0.047370000,-0.046210000,-0.044680000,-0.042740000,-0.040290000,-0.037260000,-0.033750000
-0.024950000,-0.005100000,0.018070000,0.042390000,0.065660000,0.086630000,0.105430000,0.123410000,0.142660000,0.165310000,0.192960000,0.226070000,0.263730000,0.303690000,0.342990000,0.378580000,0.407950000,0.429430000,0.442310000,0.446870000,0.444220000,0.436080000,0.424420000,0.411030000,0.397340000,0.384330000,0.372590000,0.362410000,0.353760000,0.346280000,0.339430000,0.332510000,0.324780000,0.315540000,0.304250000,0.290690000,0.275000000,0.257670000,0.239460000,0.221210000,0.203730000,0.187670000,0.173520000,0.161600000,0.152050000,0.144950000,0.140270000,0.137890000,0.137560000,0.138900000,0.141420000,0.144610000,0.148060000,0.151460000,0.154650000,0.157530000,0.160020000,0.162030000,0.163480000,0.164290000,0.164420000,0.163950000,0.162990000,0.161760000,0.160450000,0.159190000,0.158020000,0.156910000,0.155780000,0.154530000,0.153050000,0.151190000,0.148780000,0.145660000,0.141660000,0.136650000,0.130550000,0.123310000,0.114920000,0.105440000,0.094980000,0.083760000,0.072030000,0.060130000,0.048410000,0.037180000,0.026770000,0.017450000,0.009420000,0.002860000,-0.002150000,-0.005660000,-0.007870000,-0.009160000,-0.010060000,-0.011100000,-0.012720000,-0.015180000,-0.018510000,-0.022530000,-0.026870000
0.031100000,0.062790000,0.097040000,0.131150000,0.163350000,0.193590000,0.223200000,0.253690000,0.285620000,0.318160000,0.349550000,0.378000000,0.402550000,0.423260000,0.440970000,0.456550000,0.470310000,0.481620000,0.489000000,0.490460000,0.484020000,0.468450000,0.443890000,0.412160000,0.376500000,0.340910000,0.309250000,0.284450000,0.268010000,0.259800000,0.258350000,0.261350000,0.266280000,0.270910000,0.273660000,0.273690000,0.270870000,0.265540000,0.258300000,0.249830000,0.240710000,0.231450000,0.222440000,0.214060000,0.206630000,0.200450000,0.195610000,0.192000000,0.189350000,0.187250000,0.185360000,0.183380000,0.181170000,0.178740000,0.176200000,0.173770000,0.171700000,0.170230000,0.169520000,0.169530000,0.170040000,0.170680000,0.171020000,0.170700000,0.169480000,0.167220000,0.163930000,0.159730000,0.154820000,0.149440000,0.143790000,0.137930000,0.131840000,0.125390000,0.118420000,0.110820000,0.102500000,0.093400000,0.083530000,0.072920000,0.061650000,0.049870000,0.037800000,0.025740000,0.014080000,0.003270000,-0.006210000,-0.013970000,-0.019840000,-0.023880000,-0.026320000,-0.027550000,-0.028010000,-0.028240000,-0.028800000,-0.030050000,-0.032110000,-0.034830000,-0.037810000,-0.040620000,-0.042850000
