0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-2.395880000,1.161495000,-0.034518000,-0.201128000,0.418192000,2.238915000,0.935818000,-1.944928000,0.880177000,-0.465533000,1.146114000,2.102176000,2.269679000,-0.743073000,-1.423145000,-0.817925000,0.311495000,-1.157428000,-0.002120000,0.061660000,1.385132000,-0.656569000,-0.491278000,-0.118758000,0.437246000,-1.589984000,-1.127598000,-0.750596000,-0.896805000,-1.439072000,-1.677150000,0.985965000,0.130111000,-3.305264000,-0.798201000,0.287205000,1.465653000,-3.049475000,-1.708653000,1.164958000,1.190959000,-0.307025000,0.021845000,1.938787000,0.486375000,0.311028000,-0.412623000,-0.939050000,0.909736000,0.247174000,0.441941000
-3.040202000,-0.597193000,-1.650225000,-1.475520000,-1.008407000,0.419961000,-0.832685000,-2.926159000,-0.702024000,-1.886978000,0.011366000,0.502196000,1.059507000,-1.758716000,-2.707478000,-1.823645000,-1.565549000,-3.017035000,-1.438466000,-1.602249000,-0.640203000,-1.946324000,-2.185704000,-1.730875000,-1.446534000,-3.233987000,-2.230436000,-2.154538000,-2.958664000,-2.941000000,-2.943403000,-0.394198000,-0.900687000,-4.698839000,-2.470722000,-1.250864000,-0.964959000,-4.359139000,-2.822952000,0.232882000,0.470532000,-1.948161000,-1.365557000,0.279120000,-1.364556000,-1.094485000,-1.579301000,-2.665158000,-0.786909000,-0.986800000,-1.160496000
-3.377692000,-2.304546000,-2.525378000,-3.124578000,-2.405040000,-1.675907000,-1.971318000,-3.668093000,-1.655739000,-2.518996000,-1.344230000,-1.147553000,-0.490073000,-2.496355000,-3.714900000,-2.948901000,-3.316095000,-3.932640000,-2.132169000,-3.232543000,-2.334661000,-3.014797000,-3.265072000,-3.233774000,-2.780309000,-4.257076000,-2.931024000,-3.449789000,-4.532761000,-3.872793000,-3.828400000,-2.102989000,-1.754459000,-5.346767000,-3.638305000,-2.874307000,-3.615669000,-4.908742000,-3.673315000,-0.923543000,-0.987874000,-3.631252000,-2.985874000,-2.003500000,-3.209219000,-2.277226000,-2.675824000,-4.061210000,-2.581657000,-2.561914000,-2.655421000
-3.188250000,-3.228397000,-2.470263000,-4.193838000,-3.013974000,-3.094627000,-2.121001000,-3.662750000,-1.596195000,-2.335699000,-2.256469000,-2.145745000,-1.713273000,-2.611895000,-4.001340000,-3.619462000,-4.173841000,-3.682431000,-2.025033000,-4.013926000,-2.970078000,-3.479146000,-3.392781000,-3.942767000,-3.133792000,-4.300771000,-2.997979000,-4.018717000,-4.974257000,-3.962790000,-4.069717000,-3.342465000,-2.053057000,-5.176132000,-3.924122000,-3.815985000,-5.316252000,-4.643586000,-3.970926000,-1.925015000,-2.764215000,-4.522088000,-3.948255000,-3.825570000,-4.252759000,-2.829604000,-3.192468000,-4.651763000,-3.626702000,-3.525384000,-3.292176000
-2.533572000,-3.300676000,-1.858701000,-4.222061000,-2.745972000,-3.415492000,-1.658786000,-2.963141000,-0.906893000,-1.815942000,-2.344108000,-2.195608000,-2.166033000,-2.152309000,-3.543428000,-3.550143000,-4.022807000,-2.754653000,-1.438588000,-3.806469000,-2.653120000,-3.295581000,-2.758609000,-3.812526000,-2.779526000,-3.631519000,-2.536331000,-3.792698000,-4.451921000,-3.405686000,-3.731346000,-3.658272000,-1.822970000,-4.520463000,-3.471528000,-3.894616000,-5.733698000,-3.822937000,-3.759299000,-2.460766000,-3.946224000,-4.374617000,-3.960326000,-4.437983000,-4.174453000,-2.719935000,-2.980906000,-4.461872000,-3.635044000,-3.387698000,-3.002147000
-1.578729000,-2.769312000,-0.971896000,-3.557755000,-2.059502000,-2.925578000,-0.978586000,-2.014247000,0.014034000,-1.224706000,-1.779598000,-1.564439000,-1.950477000,-1.390436000,-2.652374000,-2.861954000,-3.151227000,-1.636439000,-0.624186000,-3.049246000,-1.827706000,-2.711895000,-1.709412000,-3.146072000,-2.086003000,-2.626860000,-1.799889000,-3.084132000,-3.391204000,-2.491018000,-2.985898000,-3.198506000,-1.204670000,-3.703922000,-2.633413000,-3.404775000,-5.160946000,-2.707448000,-3.208909000,-2.465782000,-4.149470000,-3.563619000,-3.340842000,-3.974020000,-3.248530000,-2.163835000,-2.273211000,-3.781977000,-2.936769000,-2.523171000,-2.202084000
-0.474246000,-1.874559000,0.067183000,-2.601972000,-1.255326000,-1.992661000,-0.168253000,-1.104182000,1.070421000,-0.569232000,-0.922460000,-0.668275000,-1.378375000,-0.592725000,-1.650459000,-1.835886000,-1.861072000,-0.543922000,0.323138000,-2.127795000,-0.765352000,-2.017708000,-0.521542000,-2.199727000,-1.201154000,-1.536380000,-0.975807000,-2.189976000,-2.111365000,-1.409043000,-2.007098000,-2.319488000,-0.308794000,-2.877485000,-1.667044000,-2.587003000,-3.897588000,-1.502228000,-2.396702000,-2.030785000,-3.655548000,-2.497920000,-2.352793000,-2.808191000,-1.942702000,-1.369011000,-1.375483000,-2.850273000,-1.928796000,-1.413579000,-1.213021000
0.625540000,-0.849369000,1.104731000,-1.521609000,-0.382041000,-0.851197000,0.750279000,-0.270401000,2.196906000,0.169630000,0.011514000,0.242701000,-0.626846000,0.083319000,-0.687007000,-0.711892000,-0.444084000,0.448360000,1.332396000,-1.190208000,0.337935000,-1.360999000,0.634747000,-1.156584000,-0.210031000,-0.492276000,-0.134355000,-1.253914000,-0.832583000,-0.288487000,-0.936362000,-1.283753000,0.727637000,-2.082309000,-0.697926000,-1.595161000,-2.320799000,-0.359196000,-1.393943000,-1.291006000,-2.796132000,-1.382619000,-1.177990000,-1.329725000,-0.598129000,-0.452569000,-0.474555000,-1.831019000,-0.811700000,-0.289543000,-0.180420000
1.673248000,0.147106000,2.065823000,-0.458303000,0.496826000,0.274184000,1.684353000,0.515687000,3.285488000,0.992838000,0.977410000,1.092116000,0.223668000,0.630523000,0.222610000,0.376288000,0.879960000,1.330740000,2.332508000,-0.290927000,1.324894000,-0.747211000,1.680956000,-0.152380000,0.782227000,0.478669000,0.695091000,-0.330793000,0.309150000,0.772159000,0.127910000,-0.245409000,1.777483000,-1.323310000,0.222297000,-0.575327000,-0.851484000,0.660610000,-0.342833000,-0.405337000,-1.769442000,-0.306663000,-0.043337000,0.072480000,0.616004000,0.540994000,0.364072000,-0.862415000,0.331255000,0.751869000,0.813155000
