V1, V2, V3, V4, V5, V6, V7, V8, V9, V10, V11, V12, V13, V14, V15, V16, V17, V18, V19, V20, V21, V22, V23, V24, V25, V26, V27, V28, V29, V30, V31, V32, V33, V34, V35, V36, V37, V38, V39, V40, V41, V42, V43, V44, V45, V46, V47, V48, V49, V50, V51, V52, V53, V54, V55, V56, V57, V58, V59, V60, V61, V62, V63, V64, V65, V66, V67, V68, V69, V70, V71, V72, V73, V74, V75, V76, V77, V78, V79, V80, V81, V82, V83, V84, V85, V86, V87, V88, V89, V90, V91, V92, V93, V94, V95, V96, V97, V98, V99, V100, 
6.576220000,7.124940000,8.225660000,9.632380000,10.678990000,10.773930000,9.859800000,8.336040000,6.738090000,5.452980000,4.609680000,4.144000000,3.881480000,3.609230000,3.204090000,2.731000000,2.410000000,2.471820000,3.012900000,3.934880000,4.990610000,5.898190000,6.470010000,6.689570000,6.657430000,6.486410000,6.264340000,6.068860000,5.949270000,5.899420000,5.899770000,5.952640000,6.046120000,6.149890000,6.241680000,6.303390000,6.329420000,6.329890000,6.312050000,6.286100000,6.280230000,6.326190000,6.430360000,6.573900000,6.731340000,6.884870000,7.023540000,7.141320000,7.241730000,7.340120000,7.444750000,7.538300000,7.577540000,7.506660000,7.277120000,6.866900000,6.303850000,5.667950000,5.084440000,4.701500000,4.598520000,4.704640000,4.846210000,4.870330000,4.761630000,4.649340000,4.723850000,5.126830000,5.867420000,6.815380000,7.767530000,8.518510000,8.915910000,8.893320000,8.464060000,7.700750000,6.715750000,5.640260000,4.608310000,3.747970000,3.159500000,2.891180000,2.932170000,3.213340000,3.620810000,4.033880000,4.357000000,4.548760000,4.629800000,4.689950000,4.870180000,5.278520000,5.916350000,6.666450000,7.350290000,7.815840000,7.983880000,7.867710000,7.568560000,7.230390000,7.022730000
7.557690000,8.239230000,9.348160000,10.685040000,11.668000000,11.630780000,10.426040000,8.499940000,6.491950000,4.851610000,3.737180000,3.111440000,2.835490000,2.770270000,2.881900000,3.243050000,3.928060000,4.900650000,5.962170000,6.842240000,7.331910000,7.375200000,7.078510000,6.645210000,6.283430000,6.118850000,6.175500000,6.398390000,6.689410000,6.957270000,7.148960000,7.239420000,7.234980000,7.174610000,7.089990000,6.999630000,6.915920000,6.844410000,6.789270000,6.756020000,6.751550000,6.787290000,6.868330000,6.986260000,7.129860000,7.289650000,7.457830000,7.640630000,7.854490000,8.105070000,8.368220000,8.603830000,8.771970000,8.827710000,8.743080000,8.518970000,8.176070000,7.754360000,7.320550000,6.966230000,6.794880000,6.875970000,7.165170000,7.500940000,7.711440000,7.718330000,7.554980000,7.340300000,7.228830000,7.342400000,7.713180000,8.271510000,8.874500000,9.364050000,9.614690000,9.547920000,9.131930000,8.399350000,7.444300000,6.381860000,5.334410000,4.438840000,3.831520000,3.598640000,3.736500000,4.152300000,4.703100000,5.265500000,5.759830000,6.146810000,6.440550000,6.711760000,7.041040000,7.455600000,7.924040000,8.390830000,8.792990000,9.067990000,9.166900000,9.108370000,9.295325000
7.278760000,7.314930000,7.545070000,8.061930000,8.886790000,9.870800000,10.572840000,10.511620000,9.585840000,8.105100000,6.517450000,5.173120000,4.254190000,3.771420000,3.597030000,3.568880000,3.606910000,3.735160000,4.023620000,4.510040000,5.135630000,5.756960000,6.223770000,6.465930000,6.521330000,6.469080000,6.378960000,6.311230000,6.299630000,6.334480000,6.366970000,6.350410000,6.264830000,6.123450000,5.966900000,5.842060000,5.779870000,5.776370000,5.801720000,5.808010000,5.772200000,5.717250000,5.673230000,5.639050000,5.606190000,5.581090000,5.580420000,5.626330000,5.733840000,5.901660000,6.105410000,6.310190000,6.488810000,6.612670000,6.648460000,6.572790000,6.375740000,6.058140000,5.636210000,5.147910000,4.667620000,4.293490000,4.074080000,3.977530000,3.929090000,3.909820000,4.027660000,4.456700000,5.312380000,6.567620000,8.029970000,9.400590000,10.385390000,10.794900000,10.598160000,9.894210000,8.841170000,7.602120000,6.326550000,5.150780000,4.210410000,3.608710000,3.373840000,3.470060000,3.820410000,4.314150000,4.827860000,5.262290000,5.581930000,5.795570000,5.917470000,5.968370000,6.013110000,6.125780000,6.331070000,6.593410000,6.844620000,7.023990000,7.104580000,7.098360000,7.228340000
7.441450000,8.557060000,10.266200000,12.094210000,13.066150000,12.467280000,10.470150000,7.874950000,5.483540000,3.715870000,2.616160000,2.027910000,1.763750000,1.730490000,1.951440000,2.487700000,3.359490000,4.481260000,5.633870000,6.535750000,6.984920000,6.970980000,6.645520000,6.210060000,5.847610000,5.677940000,5.716160000,5.893130000,6.119030000,6.317130000,6.437910000,6.461800000,6.405020000,6.317910000,6.252690000,6.233840000,6.253740000,6.291670000,6.345930000,6.440270000,6.589680000,6.778220000,6.977720000,7.174060000,7.367400000,7.565610000,7.780410000,8.014210000,8.243080000,8.432380000,8.571760000,8.667200000,8.718050000,8.705570000,8.592420000,8.337130000,7.929960000,7.436140000,6.998630000,6.786740000,6.900900000,7.268620000,7.668920000,7.871280000,7.763730000,7.413540000,7.024190000,6.822650000,6.963250000,7.483300000,8.294020000,9.195770000,9.945480000,10.344140000,10.279290000,9.742610000,8.820490000,7.640640000,6.352450000,5.140260000,4.187560000,3.616080000,3.439930000,3.583990000,3.915790000,4.303950000,4.691210000,5.081680000,5.498440000,5.970110000,6.513880000,7.128390000,7.774240000,8.356300000,8.747390000,8.841480000,8.641460000,8.277290000,7.926100000,7.715080000,7.357400000
8.071860000,8.616230000,9.585090000,10.787320000,11.688130000,11.706570000,10.689440000,8.969020000,7.073890000,5.428580000,4.228960000,3.470430000,3.029600000,2.758530000,2.577230000,2.499630000,2.591110000,2.921870000,3.510560000,4.300210000,5.166260000,5.949560000,6.523090000,6.847910000,6.968740000,6.960050000,6.877220000,6.755020000,6.629110000,6.524320000,6.439590000,6.365360000,6.304900000,6.261320000,6.222870000,6.178670000,6.127630000,6.071210000,6.019050000,5.992060000,6.014380000,6.109390000,6.285150000,6.530810000,6.823140000,7.135400000,7.438330000,7.700480000,7.899760000,8.033530000,8.111060000,8.132650000,8.082010000,7.924440000,7.621880000,7.162370000,6.586310000,5.990170000,5.503570000,5.239760000,5.223740000,5.357940000,5.475490000,5.444200000,5.245650000,4.989770000,4.858550000,5.024140000,5.572470000,6.463310000,7.546890000,8.626510000,9.513270000,10.058570000,10.167290000,9.811000000,9.039640000,7.972810000,6.772960000,5.591950000,4.542510000,3.729370000,3.238910000,3.099430000,3.259280000,3.603760000,4.011030000,4.403960000,4.757340000,5.081710000,5.436410000,5.903800000,6.518340000,7.233840000,7.947190000,8.538360000,8.916140000,9.059750000,9.018190000,8.875040000,8.926065000
7.683680000,7.898990000,8.525240000,9.473250000,10.353520000,10.608370000,9.927280000,8.460620000,6.680690000,5.076680000,3.933930000,3.311120000,3.102020000,3.116400000,3.171240000,3.175790000,3.171080000,3.283410000,3.635350000,4.270230000,5.109620000,5.986170000,6.734040000,7.255980000,7.528770000,7.577680000,7.473200000,7.308750000,7.158140000,7.058050000,7.021870000,7.044920000,7.100110000,7.150150000,7.152590000,7.069630000,6.915300000,6.765040000,6.703090000,6.759570000,6.917040000,7.145910000,7.413730000,7.689280000,7.943330000,8.153780000,8.310480000,8.414420000,8.478510000,8.521510000,8.561320000,8.606430000,8.645200000,8.643670000,8.554470000,8.342010000,7.999350000,7.553580000,7.076730000,6.687720000,6.507970000,6.566990000,6.761620000,6.909060000,6.859680000,6.606390000,6.292880000,6.116800000,6.233730000,6.710610000,7.504220000,8.466360000,9.391710000,10.085660000,10.416340000,10.326780000,9.819540000,8.936430000,7.754980000,6.401150000,5.043120000,3.845930000,2.947000000,2.451560000,2.401840000,2.749760000,3.374200000,4.131070000,4.876340000,5.481990000,5.870310000,6.046500000,6.109710000,6.201020000,6.416300000,6.760960000,7.168020000,7.541550000,7.806290000,7.943780000,8.262915000
7.756140000,8.062420000,8.820330000,9.889940000,10.788870000,10.972140000,10.240480000,8.835120000,7.228070000,5.833620000,4.855150000,4.276300000,3.941380000,3.694340000,3.483680000,3.369670000,3.460040000,3.841150000,4.515790000,5.379340000,6.259240000,6.987150000,7.470170000,7.711320000,7.768460000,7.709350000,7.598200000,7.485290000,7.393960000,7.329420000,7.291100000,7.272750000,7.262580000,7.253810000,7.248820000,7.250920000,7.259670000,7.277530000,7.314030000,7.381820000,7.485770000,7.613670000,7.752150000,7.905000000,8.084790000,8.297950000,8.542360000,8.806290000,9.062760000,9.276100000,9.423460000,9.496870000,9.491000000,9.393750000,9.191010000,8.879310000,8.477880000,8.036780000,7.631780000,7.355250000,7.301290000,7.509900000,7.904830000,8.309930000,8.552970000,8.535530000,8.263810000,7.855140000,7.484430000,7.306150000,7.397110000,7.737230000,8.225280000,8.725520000,9.117300000,9.306060000,9.221190000,8.826030000,8.134900000,7.208720000,6.134230000,5.022080000,4.005840000,3.209560000,2.709260000,2.515470000,2.588270000,2.865590000,3.295740000,3.849790000,4.518150000,5.311060000,6.229220000,7.215190000,8.150990000,8.915980000,9.441630000,9.723670000,9.810310000,9.777930000,9.962270000
6.774150000,7.354610000,8.458780000,9.934950000,11.261340000,11.787910000,11.226370000,9.796710000,7.998850000,6.298010000,4.958600000,4.042620000,3.466590000,3.099110000,2.869990000,2.812090000,3.013900000,3.537850000,4.355200000,5.320920000,6.219130000,6.855560000,7.141600000,7.125300000,6.928750000,6.667320000,6.429610000,6.281900000,6.245020000,6.286330000,6.364540000,6.458980000,6.551400000,6.633000000,6.711770000,6.794730000,6.881230000,6.958470000,7.007160000,7.016340000,6.997730000,6.983640000,7.002750000,7.063810000,7.164990000,7.294770000,7.436410000,7.581380000,7.731150000,7.885250000,8.026680000,8.114700000,8.091580000,7.903560000,7.525100000,6.981190000,6.358600000,5.786240000,5.393850000,5.271460000,5.434740000,5.790770000,6.164880000,6.409260000,6.495090000,6.511280000,6.599430000,6.875160000,7.362920000,7.977780000,8.569730000,8.997000000,9.170010000,9.049850000,8.635260000,7.960040000,7.078120000,6.061560000,5.006400000,4.022450000,3.220460000,2.699440000,2.512580000,2.632300000,2.969510000,3.424740000,3.923740000,4.418980000,4.891880000,5.353320000,5.823220000,6.317900000,6.836760000,7.346850000,7.783200000,8.075460000,8.184280000,8.134180000,8.013710000,7.920750000,7.835465000
7.825040000,8.044070000,8.682510000,9.645630000,10.524370000,10.740530000,9.997150000,8.472230000,6.642620000,4.996550000,3.832580000,3.206530000,2.991860000,2.985570000,3.014770000,3.019760000,3.067490000,3.284770000,3.764660000,4.483310000,5.296070000,6.024060000,6.536940000,6.810820000,6.910110000,6.914190000,6.889750000,6.889240000,6.932090000,7.001580000,7.065550000,7.103640000,7.108970000,7.089070000,7.061140000,7.034790000,7.022600000,7.040300000,7.096020000,7.187370000,7.300120000,7.418590000,7.547560000,7.705500000,7.901260000,8.127290000,8.372760000,8.631540000,8.893290000,9.131960000,9.328600000,9.480400000,9.582620000,9.618150000,9.556550000,9.369790000,9.054930000,8.648480000,8.222910000,7.878470000,7.732660000,7.857590000,8.199970000,8.576540000,8.782000000,8.707350000,8.366360000,7.884970000,7.458640000,7.270020000,7.404910000,7.822740000,8.398480000,8.979650000,9.412020000,9.562390000,9.344560000,8.736590000,7.792350000,6.639790000,5.453450000,4.391560000,3.583670000,3.111430000,2.983030000,3.144430000,3.501760000,3.958200000,4.458460000,4.984780000,5.539460000,6.136710000,6.771630000,7.396500000,7.954290000,8.407310000,8.726340000,8.895050000,8.932200000,8.894060000,8.996990000
