V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,X100,X101
0.07046,0.05345,0.02996,0.00344,-0.02404,-0.05312,-0.0852,-0.11972,-0.15399,-0.18535,-0.21288,-0.23732,-0.26002,-0.28182,-0.30211,-0.31857,-0.3281,-0.32855,-0.31948,-0.30205,-0.27878,-0.25351,-0.23086,-0.21501,-0.20825,-0.21007,-0.21762,-0.22706,-0.23497,-0.23905,-0.23821,-0.23262,-0.22364,-0.21356,-0.20486,-0.19937,-0.19777,-0.19956,-0.2035,-0.20818,-0.2125,-0.2158,-0.21787,-0.21893,-0.21948,-0.22004,-0.22087,-0.22185,-0.22252,-0.22234,-0.22095,-0.21845,-0.21544,-0.21274,-0.21102,-0.21049,-0.21083,-0.21147,-0.21183,-0.2116,-0.21069,-0.20922,-0.20741,-0.20553,-0.2037,-0.20189,-0.19993,-0.19764,-0.19485,-0.19139,-0.18702,-0.18157,-0.17485,-0.1668,-0.15744,-0.14691,-0.13543,-0.12334,-0.11088,-0.09819,-0.08527,-0.07208,-0.05868,-0.04524,-0.03211,-0.01974,-0.00862,7.90E-04,0.00824,0.01369,0.01729,0.01939,0.02043,0.02096,0.02155,0.02269,0.02461,0.02723,0.03011,0.0326,0.03393
0.00151,-0.03077,-0.05056,-0.04365,-0.00691,0.04548,0.0879,0.09786,0.06858,0.01034,-0.05788,-0.11859,-0.16113,-0.18226,-0.18446,-0.17357,-0.1563,-0.13816,-0.12251,-0.11064,-0.10243,-0.09685,-0.09251,-0.0882,-0.0833,-0.07795,-0.07291,-0.06906,-0.06682,-0.06602,-0.06599,-0.06579,-0.0646,-0.06203,-0.05824,-0.05367,-0.04874,-0.04382,-0.03918,-0.03511,-0.03183,-0.02944,-0.02789,-0.02696,-0.02644,-0.02616,-0.02601,-0.02596,-0.02602,-0.02619,-0.0265,-0.02702,-0.02786,-0.02902,-0.0304,-0.03187,-0.03334,-0.03484,-0.03629,-0.03749,-0.03815,-0.03808,-0.03735,-0.03622,-0.03497,-0.03369,-0.03225,-0.03038,-0.0278,-0.02425,-0.01951,-0.01345,-0.0062,0.00193,0.01054,0.01921,0.02754,0.03534,0.04262,0.04951,0.05607,0.06228,0.06805,0.07318,0.07734,0.08011,0.0813,0.08114,0.08004,0.0783,0.07582,0.07221,0.06672,0.05834,0.04608,0.02962,0.00997,-0.0104,-0.02807,-0.03998,-0.04455
0.02912,-0.01508,-0.06389,-0.11134,-0.15223,-0.18382,-0.20632,-0.22218,-0.23459,-0.24619,-0.25846,-0.27191,-0.28641,-0.3016,-0.31689,-0.33136,-0.34378,-0.35286,-0.3577,-0.35815,-0.35498,-0.34963,-0.34373,-0.33852,-0.33454,-0.33176,-0.32986,-0.32845,-0.32721,-0.32586,-0.32409,-0.32154,-0.31783,-0.31274,-0.30633,-0.29894,-0.29104,-0.28307,-0.27528,-0.26775,-0.26043,-0.25339,-0.24691,-0.24143,-0.23733,-0.23471,-0.2333,-0.23265,-0.23231,-0.23201,-0.23163,-0.23121,-0.23095,-0.23112,-0.23202,-0.23373,-0.23615,-0.23907,-0.24237,-0.24596,-0.24973,-0.25352,-0.25712,-0.26036,-0.26313,-0.26533,-0.26681,-0.26741,-0.26701,-0.26552,-0.26287,-0.25893,-0.25358,-0.24668,-0.23819,-0.2281,-0.21646,-0.20344,-0.18927,-0.1742,-0.15847,-0.14235,-0.12607,-0.10987,-0.09402,-0.07877,-0.06435,-0.05098,-0.03877,-0.02776,-0.01798,-0.00955,-0.00272,0.0023,0.00547,0.00706,0.00758,0.00758,0.00747,0.0075,0.00771
0.07795,0.03293,-0.01235,-0.04942,-0.07294,-0.08444,-0.09152,-0.10249,-0.12125,-0.14647,-0.17449,-0.20214,-0.22774,-0.25047,-0.2697,-0.28462,-0.29411,-0.29668,-0.29088,-0.27629,-0.25457,-0.22966,-0.20684,-0.19098,-0.18496,-0.1888,-0.19981,-0.21394,-0.22724,-0.23688,-0.24149,-0.24091,-0.23578,-0.22714,-0.21622,-0.20438,-0.19305,-0.18349,-0.1764,-0.17184,-0.16931,-0.16812,-0.16765,-0.16758,-0.16785,-0.16862,-0.1701,-0.17228,-0.1749,-0.17743,-0.17934,-0.18035,-0.18052,-0.18021,-0.17984,-0.17977,-0.18021,-0.18124,-0.18282,-0.1849,-0.18748,-0.19063,-0.19433,-0.19824,-0.20151,-0.20295,-0.2015,-0.19672,-0.18893,-0.17913,-0.1686,-0.1585,-0.14952,-0.14167,-0.13449,-0.1274,-0.12,-0.1121,-0.10363,-0.09452,-0.08465,-0.07401,-0.06276,-0.05129,-0.0402,-0.03009,-0.02145,-0.01463,-0.00979,-0.00678,-0.00514,-0.00421,-0.00348,-0.00278,-0.00225,-0.00226,-0.00303,-0.00442,-0.00579,-0.00628,-0.00522
-0.04573,-0.09593,-0.14118,-0.1765,-0.19973,-0.21176,-0.2157,-0.21576,-0.21626,-0.22042,-0.2292,-0.24108,-0.25295,-0.26167,-0.26531,-0.26346,-0.2569,-0.24711,-0.23601,-0.22591,-0.21926,-0.21816,-0.22352,-0.23458,-0.24898,-0.2635,-0.27512,-0.2819,-0.28321,-0.27938,-0.27125,-0.25989,-0.24645,-0.2321,-0.21785,-0.20442,-0.19217,-0.18124,-0.17151,-0.16271,-0.1546,-0.14698,-0.13978,-0.13294,-0.12641,-0.1202,-0.11443,-0.10942,-0.10547,-0.10277,-0.10136,-0.10113,-0.10187,-0.10334,-0.10533,-0.1077,-0.1103,-0.113,-0.11565,-0.11813,-0.12033,-0.12211,-0.12327,-0.12356,-0.12269,-0.12048,-0.11687,-0.11203,-0.10629,-0.10006,-0.09362,-0.08702,-0.08009,-0.07251,-0.06398,-0.05431,-0.04344,-0.03139,-0.01827,-0.00427,0.01029,0.025,0.03946,0.05339,0.06655,0.07873,0.08962,0.09873,0.10545,0.10917,0.10937,0.10584,0.09886,0.08928,0.07842,0.06778,0.05855,0.05123,0.04545,0.0404,0.03541
0.02531,-0.01812,-0.06672,-0.11098,-0.14132,-0.15338,-0.15098,-0.14418,-0.14396,-0.15751,-0.18638,-0.22715,-0.27317,-0.31683,-0.35191,-0.37522,-0.38677,-0.38867,-0.3837,-0.37432,-0.3625,-0.3498,-0.33737,-0.32591,-0.31551,-0.30574,-0.29592,-0.28542,-0.27386,-0.26126,-0.24798,-0.23465,-0.22202,-0.21073,-0.20111,-0.19315,-0.1865,-0.18067,-0.17527,-0.17029,-0.16616,-0.16337,-0.16216,-0.16244,-0.16387,-0.166,-0.16837,-0.17069,-0.17293,-0.17533,-0.17832,-0.18222,-0.18713,-0.19284,-0.19884,-0.20455,-0.20952,-0.21354,-0.21666,-0.21903,-0.22084,-0.22228,-0.22349,-0.22454,-0.22541,-0.22595,-0.22588,-0.22494,-0.223,-0.22009,-0.21642,-0.21229,-0.20794,-0.20356,-0.19921,-0.19482,-0.19017,-0.18495,-0.17882,-0.17141,-0.16241,-0.15158,-0.13882,-0.1242,-0.10798,-0.0906,-0.07267,-0.05488,-0.03799,-0.0227,-0.00965,6.90E-04,0.00807,0.01258,0.01462,0.01484,0.01398,0.0127,0.01138,0.01008,0.00861
0.01054,-0.02029,-0.04824,-0.06918,-0.08046,-0.08246,-0.07865,-0.07405,-0.0732,-0.07888,-0.09192,-0.11158,-0.13625,-0.16381,-0.19189,-0.21802,-0.23988,-0.2555,-0.26361,-0.26386,-0.25704,-0.24512,-0.23089,-0.21746,-0.20761,-0.20312,-0.20441,-0.21043,-0.21918,-0.22827,-0.23562,-0.23979,-0.24014,-0.2367,-0.22998,-0.22089,-0.2105,-0.19985,-0.18978,-0.18082,-0.17316,-0.16666,-0.16099,-0.15579,-0.15081,-0.14603,-0.14161,-0.1377,-0.13433,-0.1314,-0.12871,-0.12601,-0.12309,-0.11977,-0.11598,-0.11181,-0.10759,-0.10383,-0.10106,-0.09961,-0.09952,-0.10055,-0.10234,-0.10456,-0.10694,-0.10934,-0.11162,-0.11368,-0.11543,-0.11678,-0.1176,-0.11775,-0.11703,-0.11528,-0.11236,-0.10817,-0.10267,-0.09589,-0.08801,-0.07932,-0.07021,-0.06104,-0.05216,-0.04381,-0.03613,-0.02921,-0.02306,-0.01764,-0.01291,-0.00877,-0.00513,-0.00187,0.00109,0.00379,0.00627,0.00861,0.01097,0.01356,0.01665,0.02051,0.02528
0.00986,-0.00955,-0.0278,-0.04439,-0.06015,-0.07688,-0.09601,-0.11771,-0.1412,-0.16573,-0.19118,-0.218,-0.24663,-0.27681,-0.30712,-0.33524,-0.35854,-0.37488,-0.38304,-0.38299,-0.37576,-0.36305,-0.34681,-0.32882,-0.31043,-0.29251,-0.27562,-0.26006,-0.24603,-0.2336,-0.22273,-0.21319,-0.20461,-0.19652,-0.18848,-0.18012,-0.17128,-0.16202,-0.15256,-0.14322,-0.13436,-0.12627,-0.11916,-0.11314,-0.10823,-0.10438,-0.10146,-0.09928,-0.09763,-0.09634,-0.09527,-0.09435,-0.09358,-0.09296,-0.09251,-0.09226,-0.09223,-0.09247,-0.09297,-0.09372,-0.0947,-0.09582,-0.09701,-0.09822,-0.0994,-0.10045,-0.10126,-0.10163,-0.10132,-0.10007,-0.09768,-0.094,-0.08898,-0.08263,-0.07504,-0.06639,-0.05693,-0.04697,-0.03682,-0.02679,-0.01705,-0.0077,0.00121,0.00962,0.01744,0.02454,0.0308,0.03613,0.0405,0.04389,0.04631,0.04775,0.0483,0.04811,0.04737,0.04621,0.04468,0.04274,0.04029,0.03726,0.03375
0.02495,0.0051,-0.01807,-0.04239,-0.06566,-0.08663,-0.10543,-0.12341,-0.14266,-0.16531,-0.19296,-0.22607,-0.26373,-0.30369,-0.34299,-0.37858,-0.40795,-0.42943,-0.44231,-0.44687,-0.44422,-0.43608,-0.42442,-0.41103,-0.39734,-0.38433,-0.37259,-0.36241,-0.35376,-0.34628,-0.33943,-0.33251,-0.32478,-0.31554,-0.30425,-0.29069,-0.275,-0.25767,-0.23946,-0.22121,-0.20373,-0.18767,-0.17352,-0.1616,-0.15205,-0.14495,-0.14027,-0.13789,-0.13756,-0.1389,-0.14142,-0.14461,-0.14806,-0.15146,-0.15465,-0.15753,-0.16002,-0.16203,-0.16348,-0.16429,-0.16442,-0.16395,-0.16299,-0.16176,-0.16045,-0.15919,-0.15802,-0.15691,-0.15578,-0.15453,-0.15305,-0.15119,-0.14878,-0.14566,-0.14166,-0.13665,-0.13055,-0.12331,-0.11492,-0.10544,-0.09498,-0.08376,-0.07203,-0.06013,-0.04841,-0.03718,-0.02677,-0.01745,-0.00942,-0.00286,0.00215,0.00566,0.00787,0.00916,0.01006,0.0111,0.01272,0.01518,0.01851,0.02253,0.02687
-0.0311,-0.06279,-0.09704,-0.13115,-0.16335,-0.19359,-0.2232,-0.25369,-0.28562,-0.31816,-0.34955,-0.378,-0.40255,-0.42326,-0.44097,-0.45655,-0.47031,-0.48162,-0.489,-0.49046,-0.48402,-0.46845,-0.44389,-0.41216,-0.3765,-0.34091,-0.30925,-0.28445,-0.26801,-0.2598,-0.25835,-0.26135,-0.26628,-0.27091,-0.27366,-0.27369,-0.27087,-0.26554,-0.2583,-0.24983,-0.24071,-0.23145,-0.22244,-0.21406,-0.20663,-0.20045,-0.19561,-0.192,-0.18935,-0.18725,-0.18536,-0.18338,-0.18117,-0.17874,-0.1762,-0.17377,-0.1717,-0.17023,-0.16952,-0.16953,-0.17004,-0.17068,-0.17102,-0.1707,-0.16948,-0.16722,-0.16393,-0.15973,-0.15482,-0.14944,-0.14379,-0.13793,-0.13184,-0.12539,-0.11842,-0.11082,-0.1025,-0.0934,-0.08353,-0.07292,-0.06165,-0.04987,-0.0378,-0.02574,-0.01408,-0.00327,0.00621,0.01397,0.01984,0.02388,0.02632,0.02755,0.02801,0.02824,0.0288,0.03005,0.03211,0.03483,0.03781,0.04062,0.04285
