0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.201128,0.418192,2.238915,0.935818,-1.944928,0.880177,-0.465533,1.146114,2.102176,2.269679,-0.743073,-1.423145,-0.817925,0.311495,-1.157428,-0.00212,0.06166,1.385132,-0.656569,-0.491278,-0.118758,0.437246,-1.589984,-1.127598,-0.750596,-0.896805,-1.439072,-1.67715,0.985965,0.130111,-3.305264,-0.798201,0.287205,1.465653,-3.049475,-1.708653,1.164958,1.190959,-0.307025,0.021845,1.938787,0.486375,0.311028,-0.412623,-0.93905
-1.47552,-1.008407,0.419961,-0.832685,-2.926159,-0.702024,-1.886978,0.011366,0.502196,1.059507,-1.758716,-2.707478,-1.823645,-1.565549,-3.017035,-1.438466,-1.602249,-0.640203,-1.946324,-2.185704,-1.730875,-1.446534,-3.233987,-2.230436,-2.154538,-2.958664,-2.941,-2.943403,-0.394198,-0.900687,-4.698839,-2.470722,-1.250864,-0.964959,-4.359139,-2.822952,0.232882,0.470532,-1.948161,-1.365557,0.27912,-1.364556,-1.094485,-1.579301,-2.665158
-3.124578,-2.40504,-1.675907,-1.971318,-3.668093,-1.655739,-2.518996,-1.34423,-1.147553,-0.490073,-2.496355,-3.7149,-2.948901,-3.316095,-3.93264,-2.132169,-3.232543,-2.334661,-3.014797,-3.265072,-3.233774,-2.780309,-4.257076,-2.931024,-3.449789,-4.532761,-3.872793,-3.8284,-2.102989,-1.754459,-5.346767,-3.638305,-2.874307,-3.615669,-4.908742,-3.673315,-0.923543,-0.987874,-3.631252,-2.985874,-2.0035,-3.209219,-2.277226,-2.675824,-4.06121
-4.193838,-3.013974,-3.094627,-2.121001,-3.66275,-1.596195,-2.335699,-2.256469,-2.145745,-1.713273,-2.611895,-4.00134,-3.619462,-4.173841,-3.682431,-2.025033,-4.013926,-2.970078,-3.479146,-3.392781,-3.942767,-3.133792,-4.300771,-2.997979,-4.018717,-4.974257,-3.96279,-4.069717,-3.342465,-2.053057,-5.176132,-3.924122,-3.815985,-5.316252,-4.643586,-3.970926,-1.925015,-2.764215,-4.522088,-3.948255,-3.82557,-4.252759,-2.829604,-3.192468,-4.651763
-4.222061,-2.745972,-3.415492,-1.658786,-2.963141,-0.906893,-1.815942,-2.344108,-2.195608,-2.166033,-2.152309,-3.543428,-3.550143,-4.022807,-2.754653,-1.438588,-3.806469,-2.65312,-3.295581,-2.758609,-3.812526,-2.779526,-3.631519,-2.536331,-3.792698,-4.451921,-3.405686,-3.731346,-3.658272,-1.82297,-4.520463,-3.471528,-3.894616,-5.733698,-3.822937,-3.759299,-2.460766,-3.946224,-4.374617,-3.960326,-4.437983,-4.174453,-2.719935,-2.980906,-4.461872
-3.557755,-2.059502,-2.925578,-0.978586,-2.014247,0.014034,-1.224706,-1.779598,-1.564439,-1.950477,-1.390436,-2.652374,-2.861954,-3.151227,-1.636439,-0.624186,-3.049246,-1.827706,-2.711895,-1.709412,-3.146072,-2.086003,-2.62686,-1.799889,-3.084132,-3.391204,-2.491018,-2.985898,-3.198506,-1.20467,-3.703922,-2.633413,-3.404775,-5.160946,-2.707448,-3.208909,-2.465782,-4.14947,-3.563619,-3.340842,-3.97402,-3.24853,-2.163835,-2.273211,-3.781977
-2.601972,-1.255326,-1.992661,-0.168253,-1.104182,1.070421,-0.569232,-0.92246,-0.668275,-1.378375,-0.592725,-1.650459,-1.835886,-1.861072,-0.543922,0.323138,-2.127795,-0.765352,-2.017708,-0.521542,-2.199727,-1.201154,-1.53638,-0.975807,-2.189976,-2.111365,-1.409043,-2.007098,-2.319488,-0.308794,-2.877485,-1.667044,-2.587003,-3.897588,-1.502228,-2.396702,-2.030785,-3.655548,-2.49792,-2.352793,-2.808191,-1.942702,-1.369011,-1.375483,-2.850273
-1.521609,-0.382041,-0.851197,0.750279,-0.270401,2.196906,0.16963,0.011514,0.242701,-0.626846,0.083319,-0.687007,-0.711892,-0.444084,0.44836,1.332396,-1.190208,0.337935,-1.360999,0.634747,-1.156584,-0.210031,-0.492276,-0.134355,-1.253914,-0.832583,-0.288487,-0.936362,-1.283753,0.727637,-2.082309,-0.697926,-1.595161,-2.320799,-0.359196,-1.393943,-1.291006,-2.796132,-1.382619,-1.17799,-1.329725,-0.598129,-0.452569,-0.474555,-1.831019
-0.458303,0.496826,0.274184,1.684353,0.515687,3.285488,0.992838,0.97741,1.092116,0.223668,0.630523,0.22261,0.376288,0.87996,1.33074,2.332508,-0.290927,1.324894,-0.747211,1.680956,-0.15238,0.782227,0.478669,0.695091,-0.330793,0.30915,0.772159,0.12791,-0.245409,1.777483,-1.32331,0.222297,-0.575327,-0.851484,0.66061,-0.342833,-0.405337,-1.769442,-0.306663,-0.043337,0.07248,0.616004,0.540994,0.364072,-0.862415
0.510815,1.310611,1.270588,2.564869,1.275463,4.314591,1.88688,1.965693,1.865328,1.091785,1.141591,1.085456,1.382067,2.01787,2.148412,3.291594,0.55121,2.19481,-0.127383,2.596668,0.788106,1.720499,1.418409,1.492491,0.567535,1.288054,1.732047,1.133108,0.723706,2.779899,-0.586431,1.091609,0.338261,0.335963,1.579721,0.64585,0.498073,-0.760499,0.686464,0.928313,1.209794,1.648332,1.594609,1.156389,-0.003893
1.412874,2.111826,2.20343,3.398116,2.047401,5.293174,2.834217,2.934274,2.578418,1.943063,1.707737,1.891474,2.312347,2.987243,2.965194,4.199798,1.35395,3.032855,0.527422,3.388472,1.701617,2.590264,2.365934,2.257081,1.453907,2.152823,2.602963,2.064892,1.621969,3.728052,0.157601,1.927427,1.134604,1.35492,2.457256,1.573943,1.381954,0.146284,1.590106,1.801735,2.151468,2.515106,2.664372,1.951356,0.780862
2.343818,2.958797,3.127953,4.194646,2.838483,6.179677,3.792353,3.843832,3.266242,2.783906,2.342993,2.632417,3.200102,3.859214,3.793384,5.042633,2.132796,3.85563,1.21266,4.079963,2.57972,3.394276,3.315514,3.000895,2.328881,2.942987,3.416441,2.939512,2.471283,4.629957,0.927857,2.739834,1.890717,2.317233,3.328326,2.491254,2.251103,1.02616,2.41441,2.64708,3.011497,3.260462,3.679342,2.770113,1.542251
3.372166,3.822808,4.010175,4.936084,3.604581,6.937492,4.694678,4.691807,3.939398,3.618702,2.999798,3.319925,4.061382,4.672142,4.591669,5.815979,2.879506,4.621912,1.910646,4.704359,3.391907,4.162643,4.218555,3.727098,3.173913,3.692386,4.193109,3.774876,3.280283,5.472982,1.70807,3.532016,2.61878,3.219482,4.172455,3.402346,3.089197,1.945381,3.178662,3.45879,3.817875,3.93904,4.599704,3.598862,2.297025
4.421978,4.653864,4.803948,5.62156,4.309213,7.574704,5.488741,5.49189,4.584874,4.444844,3.634863,3.982859,4.885868,5.441117,5.328554,6.539667,3.592553,5.330247,2.611121,5.294371,4.148709,4.938548,5.025175,4.422052,3.973552,4.458272,4.934021,4.577573,4.038985,6.232964,2.457963,4.309963,3.305567,4.050903,4.940894,4.263144,3.879959,2.861398,3.891808,4.233432,4.564288,4.610283,5.439348,4.42093,3.05232
5.338053,5.430569,5.501043,6.274818,4.945498,8.122772,6.166929,6.246924,5.203114,5.263826,4.240736,4.647748,5.670195,6.196922,6.017645,7.234166,4.280076,6.021762,3.310547,5.868544,4.877325,5.727431,5.708231,5.071698,4.725595,5.267938,5.625019,5.353041,4.741871,6.922101,3.152247,5.076351,3.977112,4.840381,5.610435,5.035948,4.637803,3.725427,4.54249,4.979874,5.26487,5.306929,6.223233,5.225678,3.816085
6.086393,6.153993,6.1288,6.896729,5.51946,8.629328,6.754475,6.954866,5.804989,6.068576,4.839069,5.318883,6.417013,6.951867,6.673118,7.89822,4.940904,6.721279,4.001268,6.42458,5.580612,6.491083,6.27023,5.670262,5.431723,6.087233,6.251564,6.105662,5.397003,7.577372,3.802082,5.824152,4.655,5.610158,6.200463,5.726915,5.386992,4.541784,5.146957,5.688931,5.935042,6.013993,6.956501,6.00139,4.574224
6.748547,6.835978,6.739632,7.486334,6.05559,9.11858,7.298827,7.615675,6.394584,6.829814,5.445083,5.982,7.125642,7.671632,7.272588,8.519243,5.572753,7.4161,4.668242,6.952917,6.257434,7.2041,6.751875,6.217268,6.095072,6.857162,6.812155,6.828297,6.014383,8.218086,4.446573,6.541047,5.322586,6.360947,6.743395,6.365942,6.132687,5.286416,5.71873,6.355878,6.573294,6.692145,7.632017,6.738397,5.299762
