0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.343493,27.071692,27.361828,28.08695,25.779812,25.678734,25.28409,29.431862,29.467037,27.62756,27.038982,28.088747,27.160736,27.511688,26.616541,27.098177,27.457607,28.801928,26.231737,27.461172,26.353195,26.35634,27.076107,25.641768,28.997353,27.926743,24.88423,27.527784,28.16268,28.840584,28.241434,27.017029,28.386116,27.434772,26.378534,27.289787,26.782825,27.590948,27.353521,27.103735,28.321312,25.941196,27.738062,28.783455,27.440893
25.752048,26.361906,26.763992,27.449516,25.020252,25.022949,24.675785,28.710905,28.861336,27.050959,26.316435,27.606989,26.283791,27.055994,26.305058,26.545349,27.045464,28.464521,25.640638,26.857691,25.64473,25.844219,26.389549,25.111128,28.170708,27.419142,24.414833,26.872978,27.556795,28.061672,27.835789,26.523821,27.667736,26.613491,26.113552,26.837233,26.303202,26.974735,26.593285,26.312359,27.341589,25.367487,27.132343,28.163153,26.96698
25.172499,25.800041,26.334764,27.007811,24.316248,24.495663,24.141605,28.150223,28.467712,26.569462,25.674606,27.16066,25.527472,26.661629,26.123421,26.035374,26.759899,28.317261,25.11212,26.385195,24.993977,25.436344,25.703909,24.639805,27.338945,27.078238,24.035706,26.178595,26.996401,27.2845,27.433287,26.131979,27.024025,25.909445,25.870701,26.476973,25.882961,26.350702,25.87199,25.611572,26.337965,24.798355,26.575516,27.634907,26.668821
24.60302,25.373919,26.029312,26.684669,23.711315,24.079119,23.567104,27.803709,28.31768,26.236715,25.136944,26.742519,24.934528,26.279274,25.919209,25.54081,26.541563,28.247335,24.59461,26.025002,24.387197,24.985153,25.051468,24.16748,26.534649,26.806789,23.702717,25.464787,26.492186,26.557165,26.872202,25.75252,26.453337,25.260866,25.550707,26.132391,25.498539,25.785801,25.240578,25.051159,25.415262,24.285666,26.010168,27.175907,26.405203
23.944267,24.941065,25.651489,26.292772,23.147505,23.668818,22.87974,27.580555,28.28175,25.962652,24.610945,26.296589,24.437433,25.800888,25.551188,25.019495,26.250822,28.05892,23.988529,25.695168,23.738668,24.357025,24.438744,23.619867,25.750393,26.446598,23.301729,24.750626,25.98982,25.859074,26.077154,25.295141,25.823999,24.490274,25.063505,25.694712,25.055054,25.23975,24.632854,24.538277,24.548176,23.788076,25.363432,26.69829,25.982658
23.157627,24.398195,25.086445,25.72098,22.541798,23.203676,22.109438,27.316322,28.153719,25.604033,23.934826,25.743282,23.911797,25.186104,24.978104,24.434263,25.809198,27.635567,23.219091,25.300869,23.026701,23.558247,23.840151,22.952719,24.98168,25.916315,22.710829,24.04204,25.423368,25.165852,25.162338,24.729189,25.071407,23.620693,24.403421,25.119766,24.468964,24.569471,23.985731,23.978611,23.74189,23.226046,24.621826,26.132601,25.310555
22.334558,23.74571,24.400188,24.98954,21.863974,22.660389,21.298458,26.894573,27.794165,25.098602,22.994684,25.026608,23.309078,24.506489,24.24679,23.750751,25.223661,26.984655,22.273891,24.769512,22.29945,22.67944,23.196165,22.164776,24.241493,25.239622,21.869068,23.324087,24.781528,24.481857,24.314808,24.069735,24.263275,22.859257,23.615921,24.441994,23.735399,23.75732,23.312443,23.377125,23.074488,22.551563,23.830954,25.465708,24.444082
21.560524,23.006086,23.686951,24.150536,21.09827,21.98695,20.44668,26.283991,27.171341,24.452642,21.807217,24.135351,22.640747,23.829472,23.406055,22.943426,24.504343,26.144711,21.194763,24.06127,21.563288,21.794512,22.44512,21.277704,23.503084,24.468822,20.810375,22.557699,24.077089,23.785263,23.630047,23.328632,23.471689,22.293491,22.732664,23.706102,22.894918,22.906265,22.626181,22.720119,22.527187,21.751171,23.029383,24.697142,23.488947
20.80402,22.172211,22.939526,23.219051,20.226614,21.142469,19.554695,25.511276,26.308798,23.684875,20.499474,23.108366,21.896137,23.111876,22.475449,22.023413,23.647923,25.157076,20.049276,23.174236,20.771517,20.916574,21.571131,20.315866,22.699839,23.612858,19.654362,21.707912,23.288301,23.009644,23.067169,22.505692,22.671381,21.766703,21.764429,22.914127,21.974663,22.072355,21.885855,21.928219,21.947451,20.828094,22.213408,23.819763,22.505558
19.994944,21.243078,22.116737,22.211748,19.262011,20.174767,18.653048,24.613541,25.253826,22.813402,19.220196,22.010618,21.049763,22.271276,21.488882,21.028654,22.685667,24.097847,18.904591,22.14196,19.914036,20.029495,20.614328,19.297867,21.798367,22.668808,18.531815,20.77766,22.382542,22.112028,22.539339,21.612791,21.788919,21.104933,20.729366,22.048185,20.99074,21.224552,21.030836,20.982841,21.191624,19.807281,21.35323,22.85338,21.507545
19.123791,20.277306,21.23143,21.157053,18.254616,19.156855,17.770058,23.632393,24.085508,21.866978,18.080978,20.883108,20.106943,21.299143,20.49139,20.004541,21.669605,23.029783,17.816292,21.0086,19.03405,19.11092,19.632599,18.237999,20.828157,21.656147,17.502066,19.799793,21.365778,21.118942,21.983402,20.668388,20.820965,20.303688,19.661249,21.110666,19.968166,20.327734,20.049723,19.977755,20.257437,18.743582,20.415443,21.849293,20.493006
18.226137,19.33893,20.308264,20.063145,17.238279,18.108807,16.89492,22.615042,22.887337,20.861408,17.117731,19.744652,19.10478,20.2533,19.505739,18.973982,20.629324,21.95779,16.820158,19.806179,18.147633,18.146221,18.664194,17.149931,19.831066,20.585609,16.558504,18.808029,20.2806,20.06905,21.355709,19.679535,19.806997,19.418463,18.58913,20.124722,18.933838,19.406019,18.983259,18.976326,19.212555,17.706436,19.389664,20.850334,19.4564
17.324642,18.437332,19.347391,18.950529,16.205584,17.041451,16.009842,21.582357,21.712008,19.796301,16.28257,18.617407,18.075394,19.176577,18.528011,17.928938,19.569864,20.883921,15.914341,18.572428,17.233644,17.147339,17.715868,16.053982,18.806665,19.46423,15.679395,17.818256,19.17193,18.979702,20.615467,18.663609,18.748589,18.470036,17.524464,19.108046,17.906786,18.498289,17.864088,17.961451,18.08885,16.747234,18.308119,19.865656,18.397182
16.406607,17.549854,18.347935,17.868626,15.13474,15.971705,15.114528,20.527924,20.590261,18.700781,15.516233,17.528606,17.035606,18.096861,17.545889,16.881407,18.511061,19.839211,15.078823,17.355724,16.280085,16.146,16.774378,14.979564,17.747414,18.330692,14.855676,16.840998,18.059336,17.869459,19.733114,17.664963,17.65587,17.481216,16.472759,18.07308,16.903852,17.599781,16.709314,16.915672,16.899702,15.89092,17.220316,18.886734,17.336983
15.459764,16.666939,17.316654,16.860275,14.026882,14.904895,14.213817,19.454525,19.541906,17.630898,14.80909,16.501753,16.00387,17.042496,16.557386,15.861864,17.477886,18.8507,14.317415,16.185019,15.303271,15.16107,15.824206,13.944019,16.674673,17.23774,14.084934,15.891231,16.943233,16.763103,18.711061,16.714432,16.565336,16.481665,15.443577,17.040939,15.931577,16.688629,15.54251,15.84674,15.688503,15.140649,16.146877,17.909639,16.3083
14.513934,15.79624,16.272741,15.923368,12.908007,13.854915,13.298718,18.391184,18.570656,16.60778,14.175739,15.535006,14.989844,16.021259,15.569975,14.8725,16.458414,17.908995,13.637943,15.056151,14.32306,14.179289,14.863131,12.938183,15.620426,16.198952,13.349248,14.98183,15.830451,15.68606,17.590536,15.801008,15.500281,15.485324,14.44276,16.03685,14.984197,15.764625,14.379307,14.768672,14.505928,14.482738,15.077096,16.942341,15.319384
13.606246,14.934746,15.248473,15.027987,11.811133,12.833475,12.354669,17.368586,17.653154,15.612528,13.594163,14.598368,13.987412,15.025539,14.584407,13.898578,15.426257,16.980719,13.024145,13.947686,13.343897,13.180601,13.904355,11.938745,14.593508,15.190748,12.614825,14.104971,14.721018,14.656878,16.438869,14.895556,14.465899,14.485348,13.46307,15.074784,14.062046,14.829268,13.231771,13.707086,13.361145,13.884275,14.002316,15.99746,14.346704
12.747087,14.060981,14.251102,14.14507,10.756473,11.82784,11.378634,16.393269,16.743834,14.621154,13.000507,13.663235,12.994493,14.038684,13.604416,12.928754,14.373446,16.043062,12.440722,12.843566,12.366556,12.161959,12.964993,10.931031,13.567912,14.184424,11.853659,13.235632,13.610857,13.671432,15.326944,13.979806,13.460254,13.462711,12.49484,14.14924,13.160682,13.866343,12.104013,12.689293,12.237382,13.298603,12.927916,15.073846,13.368784
11.927468,13.14668,13.264499,13.252935,9.73509,10.825557,10.371375,15.446115,15.796904,13.616323,12.323568,12.724393,11.9972,13.045413,12.645145,11.957561,13.312005,15.084765,11.848213,11.73613,11.387206,11.150939,12.04148,9.912653,12.519869,13.161715,11.058399,12.345055,12.494368,12.703773,14.307025,13.051915,12.4504,12.417572,11.541207,13.236565,12.271747,12.873022,10.992499,11.724022,11.127138,12.681571,11.859659,14.154991,12.392221
11.131381,12.192655,12.290262,12.34382,8.726179,9.819055,9.330573,14.493748,14.7939,12.59658,11.524906,11.786716,10.967948,12.046621,11.711408,10.974325,12.263016,14.099648,11.20344,10.624226,10.401947,10.166414,11.094357,8.890777,11.445201,12.119069,10.236461,11.413038,11.371893,11.715693,13.396144,12.117214,11.415078,11.361705,10.619906,12.318317,11.385694,11.86826,9.901191,10.77379,10.026574,12.014131,10.792764,13.224989,11.436797
10.327915,11.231255,11.339294,11.407764,7.716854,8.800332,8.256841,13.511519,13.75258,11.568243,10.620636,10.848395,9.911864,11.039027,10.774179,9.965065,11.242746,13.080823,10.467506,9.504112,9.410771,9.195694,10.087798,7.864102,10.346554,11.05165,9.387203,10.436318,10.252975,10.673015,12.576415,11.172015,10.380733,10.301555,9.74404,11.390101,10.488936,10.864526,8.833424,9.793792,8.930915,11.283555,9.712702,12.274798,10.502585
9.474688,10.28159,10.40559,10.425146,6.7214,7.770106,7.156936,12.499917,12.703996,10.539713,9.664532,9.901179,8.86407,10.009941,9.781781,8.92736,10.243486,12.028926,9.629783,8.367742,8.400751,8.19683,9.024978,6.814684,9.230345,9.944954,8.481003,9.421895,9.143604,9.574406,11.814698,10.206079,9.363265,9.253174,8.891814,10.448634,9.564523,9.85395,7.765756,8.783306,7.835562,10.441013,8.605174,11.296475,9.569028
8.554137,9.330441,9.478574,9.380782,5.747448,6.724429,6.037303,11.475536,11.657303,9.516003,8.709577,8.924671,7.832006,8.955233,8.707766,7.854022,9.238719,10.945237,8.706603,7.205015,7.348655,7.135311,7.938736,5.731292,8.094816,8.802009,7.47134,8.377131,8.036221,8.437829,11.080071,9.215984,8.347689,8.223584,8.011204,9.480993,8.59691,8.831319,6.653423,7.754939,6.737558,9.420374,7.470384,10.282467,8.621064
7.572747,8.348053,8.551922,8.280581,4.786606,5.663947,4.897328,10.442243,10.592038,8.480951,7.779018,7.899039,6.785942,7.873303,7.571664,6.73581,8.19871,9.82442,7.727675,6.0086,6.256461,6.008254,6.852985,4.630612,6.941379,7.622658,6.339773,7.29302,6.902039,7.268027,10.347349,8.203213,7.318431,7.190172,7.060137,8.475539,7.581538,7.805978,5.483775,6.703654,5.649518,8.239067,6.323917,9.237292,7.640159
