"V1","V2","V3","V4","V5"
-4.5609,-3.5365,-4.17811,-1.08739,-2.35109
-4.04259,-3.19844,-3.67287,-0.77739,-2.0165
-3.39687,-2.76683,-3.16776,-0.46192,-1.77942
-2.62704,-2.22451,-2.66064,-0.14088,-1.63326
-1.74248,-1.56196,-2.14228,0.19263,-1.555
-0.76375,-0.78324,-1.60005,0.54861,-1.51001
0.27374,0.08667,-1.02441,0.93265,-1.46075
1.31669,0.9969,-0.41457,1.34165,-1.37833
2.29595,1.87376,0.21635,1.75874,-1.24879
3.13567,2.63666,0.8425,2.15272,-1.07326
3.76908,3.22232,1.43284,2.48592,-0.86499
4.15922,3.60228,1.96169,2.73023,-0.64084
4.31074,3.78612,2.41543,2.87681,-0.41237
4.26713,3.81279,2.79238,2.93778,-0.18332
4.09689,3.73556,3.10113,2.94281,0.04892
3.87533,3.6041,3.35576,2.92887,0.29235
3.6639,3.45007,3.56781,2.92776,0.55655
3.49656,3.28122,3.73966,2.95464,0.8466
3.37457,3.08608,3.86061,3.00219,1.15895
3.27184,2.84353,3.90843,3.04248,1.47773
3.14806,2.53335,3.85729,3.03607,1.77612
2.96235,2.14513,3.68767,2.94319,2.02151
2.68375,1.68189,3.39223,2.73321,2.18336
2.29693,1.15934,2.97877,2.39196,2.23877
1.80495,0.60241,2.471,1.92626,2.17532
1.23039,0.03912,1.9054,1.3628,1.99384
0.60923,-0.50881,1.32523,0.74353,1.70703
-0.01713,-1.03012,0.77112,0.11611,1.33802
-0.61418,-1.52223,0.27212,-0.47461,0.9167
-1.16127,-1.9894,-0.15856,-0.99544,0.47705
-1.65233,-2.43711,-0.52516,-1.42894,0.0507
-2.09138,-2.8647,-0.84391,-1.77094,-0.33839
-2.48669,-3.263,-1.13301,-2.02693,-0.6775
-2.84575,-3.61504,-1.40483,-2.20866,-0.9654
-3.17075,-3.90106,-1.66303,-2.32917,-1.20931
-3.4582,-4.1053,-1.901,-2.39926,-1.42009
-3.70227,-4.21997,-2.10305,-2.42651,-1.60812
-3.89867,-4.24789,-2.25128,-2.4156,-1.78054
-4.04626,-4.20091,-2.33366,-2.37031,-1.94012
-4.14676,-4.09796,-2.34653,-2.29463,-2.08515
-4.20663,-3.96204,-2.29636,-2.19499,-2.21084
-4.23849,-3.8153,-2.1978,-2.08147,-2.31178
-4.25992,-3.6773,-2.07236,-1.96653,-2.38436
-4.29054,-3.5622,-1.94519,-1.86367,-2.42911
-4.34884,-3.4796,-1.84113,-1.78573,-2.45217
-4.44635,-3.43333,-1.78126,-1.74278,-2.4639
-4.58705,-3.42408,-1.77765,-1.74149,-2.47657
-4.76809,-3.44967,-1.83348,-1.78344,-2.50228
-4.98207,-3.50365,-1.94389,-1.86554,-2.55227
-5.21796,-3.57772,-2.09955,-1.98328,-2.63628
-5.4639,-3.66288,-2.28934,-2.1308,-2.76068
-5.70915,-3.75095,-2.50181,-2.30274,-2.9264
-5.94431,-3.83485,-2.72769,-2.49406,-3.12869
-6.16348,-3.91218,-2.96104,-2.70057,-3.35807
-6.36332,-3.98663,-3.19781,-2.91747,-3.60212
-6.54556,-4.06566,-3.43506,-3.13954,-3.84912
-6.7165,-4.15425,-3.67165,-3.36229,-4.09046
-6.88155,-4.25395,-3.90769,-3.5839,-4.32116
-7.04236,-4.36306,-4.14385,-3.80462,-4.5403
-7.19616,-4.47724,-4.37931,-4.02559,-4.74923
-7.33801,-4.58852,-4.6115,-4.24672,-4.94964
-7.46201,-4.68685,-4.83772,-4.46748,-5.14263
-7.56151,-4.7633,-5.05297,-4.68664,-5.32773
-7.63114,-4.81216,-5.25125,-4.90158,-5.50397
-7.66687,-4.83165,-5.42663,-5.10781,-5.66874
-7.66782,-4.82239,-5.57477,-5.29851,-5.81915
-7.63628,-4.78573,-5.69463,-5.4663,-5.95094
-7.57518,-4.72263,-5.78779,-5.60578,-6.05766
